County,State,Males,Females,Under 6 years,6 to 18 years,19 to 25 years,26 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 to 74 years,75 years and above,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and other Pacific Islander alone,Some other race alone,Two or more races,Hispanic or Latino (of any race),White alone (not hispanic or Latino),Under $25K,$25K to $49K,$50K to $74K,$75K to $99K,100K and over,FID
Puerto Rico,Fajardo,47.11,52.89,7.42,19.21,9.3,10.83,13.85,11.49,11.1,9.6,7.18,59.62,10.55,0.26,0.1,0,28.88,2.98,101.01,0.99,59.52,25.99,9.27,2.7,2.51,3110
Puerto Rico,Florida,48.01,51.99,7.6,20.11,9.89,12.13,13.69,11.96,11.96,7.83,4.83,96.9,0.88,0,0,0,2.36,0,99.97,0.17,70.15,24.2,3.13,0.96,1.56,3112
Puerto Rico,Corozal,48.8,51.2,8.04,19.59,10.47,12.17,12.22,13.74,11.11,7.5,5.15,70.29,0.68,0,0,0,1.42,28.06,99.54,0.85,68.92,20.64,8.22,1.51,0.71,3105
Puerto Rico,Guanica,48.33,51.67,7.39,18.76,9.13,12.08,11.77,11.29,13.45,9.85,6.29,93.93,2.53,0.04,0,0,4.48,1.93,101.09,1.81,77.43,17.2,4.06,0.82,0.5,3114
Puerto Rico,Guayama,50.03,49.97,7.5,19.75,9.87,13.27,13.48,12.61,11.15,7.26,5.11,60.44,8.76,0.47,0,0,20.25,10.2,99.82,0.28,62.65,24.97,8.52,1.81,2.05,3118
Puerto Rico,Guayanilla,48.56,51.44,7.88,18.91,10.21,11.72,12.28,12.53,12.38,8.51,5.57,91.06,3.07,0.49,0,0,6.23,1.02,100.99,0.89,69.64,22.64,5.54,1.13,1.06,3121
Puerto Rico,Guaynabo,47.53,52.47,6.25,16.59,8.88,12.04,13.5,14.49,12.1,8.6,7.55,77.28,6.43,0.28,0.32,0,13.52,3.14,99.42,1.17,39.85,24.89,12.67,7.44,15.16,3123
Puerto Rico,Gurabo,47.88,52.12,7.77,19.71,8.77,12.78,15.53,13.43,10.55,7.02,4.43,61.98,9.29,0.09,0.11,0,9.09,16.58,96.34,0.7,46.87,26.43,13.93,6.1,6.67,3125
Puerto Rico,Hatillo,48.38,51.62,7.18,18.55,9.49,11.87,14.03,13,11.73,8.74,5.41,93.86,1.14,0,0.04,0,2.3,1.93,98.71,0.37,68.82,20.15,7.57,1.76,1.69,3127
Puerto Rico,Hormigueros,46.53,53.47,5.94,16.68,7.72,10.92,13.19,11.87,13.26,11.62,8.79,88.1,3.8,0,0.63,0,4.54,2.71,97.8,1.4,58.79,29.35,9.09,1.05,1.73,3128
Puerto Rico,Humacao,47.47,52.53,7.08,18.21,9.68,11.57,12.89,12.98,13.07,8.68,5.85,66.53,8.5,0.17,0.3,0,13.47,11.8,99.56,0.88,62.18,22.62,9.77,2.76,2.67,3129
Puerto Rico,Juana Diaz,48.2,51.8,8.15,20.83,9.8,12.03,13.42,12.88,10.83,7.24,4.83,55.8,7.72,0.04,0.24,0,7.17,29.56,100.2,0.25,65.78,23.84,7.02,2.23,1.13,3133
Puerto Rico,Juncos,47.87,52.13,8.15,19.77,9.3,13.75,14.51,12.12,10.71,7.05,4.64,83.88,9.88,0,0,0.04,3.33,1.72,97.9,0.82,63.17,23.26,7.92,3.67,1.98,3136
Puerto Rico,Isabela,48.66,51.34,6.97,18.33,8.93,11.89,13.73,13.35,12.08,8.74,5.98,77.44,5.18,0.53,0.02,0,14.64,2.3,99.25,0.61,72.3,19.58,5.64,1.63,0.86,3130
Puerto Rico,Jayuya,50.01,49.99,8.16,21.16,10.81,12.26,12.53,12.7,11.08,6.72,4.58,79.26,2.57,0.76,0.22,0,13.14,5.39,100.48,0.86,67.17,22.56,7.27,2.08,0.93,3132
Puerto Rico,Lajas,48.91,51.09,6.81,17.81,9.02,10.54,12.56,12.5,13.38,10.28,7.1,94.99,2.69,0.2,0,0,1.75,1.33,100.13,0.76,71.41,22.57,5,0.87,0.15,3139
Puerto Rico,Lares,49.19,50.81,6.81,18.67,10.14,11.57,12.74,13.21,12.19,8.38,6.29,87.27,1,0.19,0.55,0,12.06,1.69,101.13,1.06,73.46,18.72,4.46,2.1,1.26,3142
Puerto Rico,Las Marias,49.34,50.66,7.65,18.36,10.38,11.78,12.17,13.44,12.52,8.16,5.54,93.85,1.25,0.23,0,0,6.57,0.88,102.39,0.39,71.33,22.68,4.39,1.2,0.4,3144
Puerto Rico,Luquillo,47.55,52.45,7.41,19.57,8.99,11.38,13.28,12.26,12.18,9.24,5.68,54.44,9.58,0.1,0.18,0,32.43,3.59,99.38,0.77,56.81,26.47,9.96,3.43,3.33,3150
Puerto Rico,Manati,47.69,52.31,7.49,19.25,9.12,11.57,12.27,12.92,12.19,8.9,6.3,86.77,4.24,0.1,0.02,0,8.62,1.42,100.51,0.66,65.29,22.38,7.89,2.47,1.97,3152
Puerto Rico,Las Piedras,48.45,51.55,7.91,18.66,9.39,13.67,13.92,12.42,11.94,7.35,4.74,58.19,12.17,0.51,0.25,0,8.01,19.5,98.2,0.15,62.69,23.92,8.01,2.33,3.05,3146
Puerto Rico,Loiza,47.01,52.99,8.22,20.64,11.32,12.04,12.4,13.76,10.99,6.47,4.17,27.82,33.95,0.14,1.18,0,38.26,0.79,102.04,0.05,58.77,29.75,9.69,1.1,0.68,3149
Georgia,Putnam,48.69,51.31,7.51,15.23,7.62,10.02,11.49,14.28,15.74,11.74,6.38,68.37,27.46,0,0.27,0,2.14,0.37,5.36,65.3,30.72,28.48,18.68,8.2,13.92,13
Georgia,Quitman,47.75,52.25,6.33,15.4,7.8,7.32,11.42,12.57,17.11,12.93,9.11,43.1,55.51,0,0.36,0,1.15,0.48,1.15,43.1,46.6,32.12,17.54,1.77,1.97,16
Georgia,Rabun,49.31,50.69,6.01,16.33,6.8,8.32,11.58,14.19,15.53,12.56,8.69,95.69,1.22,0.07,0.85,0,0.7,1.41,7.19,89.32,36.22,26.23,17,9.9,10.65,18
Georgia,Randolph,46.02,53.98,7.6,16.43,8.52,9.57,10.48,15.21,14.35,9.29,8.54,35.91,60.75,0.16,0.54,0,0.08,2.63,0.23,35.91,48.92,31.64,9.04,2.91,7.49,23
Georgia,Richmond,48.37,51.63,8.77,17.55,12.6,13.28,11.6,13.69,11.19,6.32,5.01,40.23,53.22,0.26,1.62,0.18,1.06,2.25,3.87,38.19,33.39,29.68,17.3,9.45,10.17,24
Georgia,Rockdale,47.57,52.43,8.16,20.38,8.57,10.38,14.4,15.5,11.97,6.32,4.31,48.81,41.96,0.42,1.89,0.08,2.96,1.45,8.88,43.7,19.38,24.63,21.58,14.18,20.23,28
Georgia,Schley,48.04,51.96,8.3,23.19,7.33,8.54,15.05,13.67,10.8,9.26,3.85,63.57,21.92,0,5.01,0,1.36,3.05,3.97,62.93,36.09,25.15,18.46,12.07,8.22,31
Georgia,Screven,48.76,51.24,7.94,18.97,8.35,9.83,11.81,14.43,13.76,8.31,6.59,54.62,44.43,0,0.52,0,0.28,1.57,0.38,54.46,38.84,27.52,17.33,8.45,7.86,34
Georgia,Seminole,47.42,52.58,7.09,17.37,6.53,9.19,11.48,15.16,14.21,10.97,8.01,63.55,35.23,0,0.56,0,0,1.44,0.69,63.21,41.31,26.56,14.68,7.15,10.3,38
Georgia,Spalding,48.45,51.55,8.68,18.02,8.82,11.74,13.21,14.05,12.16,7.83,5.5,62.69,32.53,0.26,0.76,0,1.34,1.22,3.55,60.72,31.21,27.62,18.86,10.56,11.74,41
Georgia,Thomas,47.36,52.64,8.16,18.17,7.89,10.39,12.56,14.98,12.77,8.36,6.71,59.49,36.95,0.11,0.79,0.1,1.21,0.74,2.75,58.16,37.84,25.04,15.85,8.53,12.74,83
Georgia,Stewart,60.78,39.22,5.1,11.89,12.26,16.82,15.27,13.07,11.42,7.49,6.67,34.86,60.35,0,0.2,0,0,0.84,0.59,34.55,43.73,28.02,13.43,10.9,3.91,48
Georgia,Sumter,47.62,52.38,8.67,18.44,12.88,11.29,11.78,12.76,11.55,6.91,5.71,44.76,51.84,0.27,1.27,0,1.05,0.94,4.77,41.51,39.06,28.27,15.82,6.94,9.91,52
Georgia,Talbot,47.27,52.73,6.29,16.61,6.83,8.06,11.16,17.83,16.93,10.31,5.99,38.41,61.37,0,0,0,0,1.02,0,38.41,41.57,21.7,16.82,10.03,9.88,57
Georgia,Telfair,57.28,42.72,6.78,14.53,8.55,13.81,15.36,15.21,12.12,7.36,6.28,56.65,36.85,0.13,0.35,0.05,2.55,0.71,11.07,49.75,51.42,24.59,13.22,5.53,5.25,75
Georgia,Terrell,48.08,51.92,8.47,17.73,9.26,9.84,11.03,15.12,13.64,8.68,6.22,38.13,63.75,0.02,0.68,0,0.02,0.97,1.32,36.89,45.1,24.53,15.94,7.38,7.06,78
Georgia,Taliaferro,48.98,51.02,6.64,13.57,8.5,8.33,11.36,15.73,15.38,11.07,9.44,46.42,68.08,0.41,0.87,0,0.87,2.21,2.1,46.42,52.36,28.21,6.75,4.72,7.96,60
Georgia,Tattnall,58.23,41.77,7.07,15.25,10.58,14.76,14.96,15.07,10.66,7.05,4.59,62.3,27.55,0.16,0.5,0,3.89,0.69,9.28,57.04,36.23,26.45,17.77,10.72,8.83,63
Georgia,Taylor,48.29,51.71,7.2,18.86,8.34,9.43,12.97,15.37,12.89,9.11,5.83,58.7,39.97,0,0.6,0,0,0.38,1.72,56.98,49.62,22.83,13.27,7.61,6.68,69
Georgia,Union,48.68,51.32,5.24,13.62,5.8,7.18,10.4,14.01,17.19,15.62,10.96,95.43,1.03,0,0.23,0.21,0.35,1.47,1.69,94.13,30.19,28.71,19.84,7.79,13.47,120
Georgia,Tift,47.88,52.12,8.79,18.84,11.45,11.48,12.3,13.27,11.1,7.09,5.68,63.46,28.77,0.04,1.42,0,5.2,0.38,9.8,58.64,34.77,27.03,16.95,10.46,10.79,87
Georgia,Toombs,47.49,52.51,9.66,19.64,8.51,11.01,12.5,13.36,11.59,7.9,5.85,68.09,24.91,0.63,0.53,0,4.14,1.43,11.07,61.32,41.45,24.05,15.3,7.5,11.69,91
Georgia,Towns,47.71,52.29,4.39,13.21,8.81,6.49,9.88,12.01,15.96,16.42,12.82,96.79,0.7,0.36,0.21,0,1.04,0.51,1.53,96.11,29.34,33.17,23.01,7.27,7.21,95
Georgia,Treutlen,50.09,49.91,8.69,17.72,9.28,12.14,12.06,14.19,12.27,7.45,6.2,64.58,32.74,0,1.02,0,0,0.94,0.22,64.36,42.31,20.79,17.39,10.3,9.21,102
Georgia,Troup,48.05,51.95,8.62,19.49,9.19,11.04,13.23,14.24,11.8,6.74,5.64,61.02,32.84,0.18,1.4,0,1.4,1.08,3.02,59.85,30.95,26.03,19.57,11.36,12.1,105
Georgia,Turner,48.8,51.2,8.31,17.79,9.1,10.77,12.23,13.49,12.61,8.66,7.03,58.04,42.36,0.26,0.09,0,0,0.31,2.79,55.25,42.09,23.06,16.73,8.56,9.56,108
Georgia,Twiggs,48.74,51.26,6.75,15.18,8.32,8.39,11.42,18.16,15.6,10.02,6.15,58.12,44.31,0.08,0,0.04,1.13,0.33,0.86,58.12,46.25,25.47,13.06,7.69,7.52,116
Georgia,Washington,51.03,48.97,8.02,17.17,8.77,11.35,12.72,16.08,12.29,7.49,6.11,45.27,52.79,0,0.12,0,0.5,0.97,1.62,44.09,38.83,27.79,17.01,9.25,7.12,143
Maine,Androscoggin,48.95,51.05,7.69,16.25,9.14,10.83,13.41,15.81,12.77,7.29,6.8,93.63,1.66,0.15,0.73,0.02,0.44,3.53,1.56,93.04,27.26,28.48,20.49,12.09,11.69,1532
Maine,Aroostook,49.24,50.76,5.9,15.46,7.61,8.62,11.99,16.08,15.34,10.04,8.95,96.53,0.64,1.29,0.43,0.07,0.18,1.62,1.06,96,35.33,29.39,18.28,9.25,7.75,1535
Maine,Hancock,48.96,51.04,5.75,13.79,7.87,8.66,11.95,16.74,16.98,10.04,8.22,96.88,0.27,0.46,0.75,0,0.38,1.07,1.18,95.99,25.58,26.65,20.66,11.96,15.15,1748
Louisiana,West Baton Rouge,49.18,50.82,8.41,18.03,10,12.58,12.78,15.61,11.59,6.55,4.45,58.07,35.43,0.14,0.04,0,1.5,2.66,2.12,57.52,27.81,23.81,20.28,12.46,15.63,1520
Louisiana,West Carroll,50.14,49.86,8.01,18.16,7.31,11.12,11.93,14.22,12.43,9.5,7.34,84.44,14.31,0.16,0.39,0,0.54,0.9,4.21,80.86,39.69,28.15,13.05,10.22,8.89,1522
Louisiana,West Feliciana,65.61,34.39,4.84,13.58,5.63,13.24,18.3,19.87,14.37,6.23,3.95,52.03,46.21,1.18,0.15,0,0.05,0.74,1.29,50.9,28.6,26.63,15.43,13.65,15.69,1524
Maine,Cumberland,48.53,51.47,6.38,15.92,8.92,10.86,13.81,16.36,13.49,7.31,6.95,92.68,2.52,0.22,2.08,0.04,0.48,1.37,1.74,91.75,21.11,23.38,19.96,13.74,21.81,1608
Maine,Franklin,48.92,51.08,5.91,15.48,10.88,8.57,11.27,16.48,14.64,9.49,7.28,97.33,0.21,0.32,0.5,0,0.03,1.24,1.01,96.47,30.38,31.23,19.28,10.4,8.71,1619
Maine,Somerset,49.57,50.43,6.4,16.24,6.66,9.36,13.48,16.62,14.9,9.19,7.16,97.17,0.32,0.48,0.49,0.06,0.49,1.04,0.88,96.78,35.27,26.66,19.31,10.03,8.73,1860
Maine,Kennebec,48.73,51.27,6.27,15.8,8.34,9.78,12.98,16.8,14.52,8.2,7.32,96.52,0.69,0.39,0.76,0.08,0.18,1.2,1.26,95.5,24.94,28.79,21.19,11.64,13.45,1755
Maine,Knox,49.48,50.52,5.98,14.48,6.32,9.06,12.45,16.16,16.44,10.02,9.09,98.47,0.3,0.19,0.55,0.03,0.06,1.34,0.93,97.67,26.63,28.67,19.86,10.9,13.95,1774
Maine,Lincoln,49.04,50.96,5.64,14.18,5.82,8.01,11.68,16.04,17.18,11.67,9.78,98.48,0.23,0.21,0.53,0,0.18,1.13,0.84,97.88,22.68,29.06,22.9,12.29,13.08,1835
Maine,Oxford,49.61,50.39,6.23,16.49,6.53,9.15,12.23,17.41,14.96,9.17,7.85,97.48,0.5,0.46,0.44,0.03,0.13,1.02,1.08,96.52,29.83,31.74,18.01,11.01,9.41,1842
Maine,Penobscot,49.28,50.72,6.29,15.18,12.72,10.19,12.28,15.7,13.19,7.6,6.86,94.89,0.66,1.02,0.97,0,0.3,1.5,1.08,94.32,29.52,27.82,18.96,11.52,12.18,1846
Maine,Piscataquis,49.58,50.42,5.38,15.1,5.33,7.56,12.17,16.83,17.31,11.53,8.8,96.93,0.07,0.66,0.56,0,0.21,1.69,0.43,96.54,35.92,31.37,18.59,7.07,7.05,1851
Maine,Sagadahoc,48.42,51.58,6.51,15.65,6.36,9.28,13.37,17.42,15.02,9.47,6.93,97.22,0.93,0.07,0.5,0.03,0.2,2.16,1.47,96.44,22.25,22.37,23.98,14.86,16.55,1855
Maryland,Charles,48.32,51.68,7.76,20.26,8.37,10.54,15.84,16.92,10.85,5.84,3.61,52.52,38.43,0.73,2.74,0.02,0.86,2.9,4.07,49.99,9.1,13.9,17.22,16.34,43.44,1294
Maine,Waldo,48.99,51.01,6.44,15.88,7.18,9.45,12.3,16.06,16.51,9.26,6.93,97.4,0.4,0.23,0.35,0,0.14,1.37,0.93,96.76,29.63,29.31,19.86,11.77,9.43,1865
Maine,Washington,49.27,50.73,6.16,14.98,6.95,8.84,11.6,15.76,16.15,10.73,8.83,93.43,0.47,3.87,0.43,0.05,0.41,2.24,1.43,92.54,36.62,29.97,17.95,8.47,6.98,1884
Maine,York,48.74,51.26,6.33,16.33,7.48,9.52,13.27,17.16,14.51,8.27,7.13,96.85,0.59,0.37,1.03,0.03,0.28,1.02,1.21,95.97,19.88,25.34,21.81,15.11,17.86,1901
Maryland,Allegany,51.73,48.27,5.54,14.5,12.01,10.82,12.39,14.22,12.69,9.06,8.78,89.17,7.09,0.16,0.67,0.03,0.75,1.53,1.45,88.53,32.49,27.32,18.12,10.96,11.1,1905
Maryland,Anne Arundel,49.43,50.57,7.69,16.79,9.18,12,14.1,16.04,12.36,6.85,4.99,75.46,14.55,0.21,3.28,0.08,1.57,2.87,5.38,72.21,10.62,15.96,17.78,15.3,40.34,1925
Maryland,Baltimore County,47.25,52.75,7.16,16.27,10.08,11.5,12.78,15.06,12.56,7.01,7.58,65.96,25.09,0.25,4.72,0.06,1.39,1.79,3.76,63.82,15.68,22.35,19.96,14.66,27.35,1939
Maryland,Cecil,49.75,50.25,7.67,18.75,8.39,10.32,14.15,16.35,12.62,6.81,4.93,89.73,5.73,0.24,1.13,0.05,0.33,1.82,3.06,87.32,17.57,19.45,20.44,16.55,26,1963
Maryland,Carroll,49.37,50.63,6.71,19.39,7.87,8.25,14.16,17.83,12.74,7.12,5.93,93.31,3.27,0.2,1.37,0,0.62,1.27,2.44,91.58,13,15.44,16.95,15.83,38.78,1955
Maryland,Calvert,49.26,50.74,6.93,20.61,7.72,8.79,14.21,18.57,12.26,6.31,4.6,81.19,13.54,0.17,1.33,0,0.69,2.13,2.71,79.44,9.52,13.4,17.66,15.01,44.41,1946
Georgia,Upson,47.97,52.03,7.4,17.71,8.2,10.09,12.85,14.94,13.15,8.96,6.7,70.18,28.05,0.33,0.6,0,0.7,0.71,2.12,68.88,35.19,31.29,16.75,10.47,6.29,123
Georgia,Walker,49.13,50.87,7.34,17.59,7.62,11.09,13.56,14.91,12.91,8.58,6.4,91.74,4.05,0.36,0.34,0.05,0.63,1.51,1.63,90.95,30.99,31.57,18.01,10.6,8.83,126
Georgia,Walton,48.66,51.34,8.41,19.84,7.75,10.69,14.95,14.69,11.62,7.14,4.91,78.15,15.47,0.49,1.17,0.04,1.52,0.44,3,76.91,22.29,25.87,20.78,14.54,16.52,127
Georgia,Ware,49.76,50.24,8.26,16.68,9.55,11.5,12.47,14.07,12.23,7.86,7.37,65.96,28.58,0.51,0.88,0,2.31,0.92,3.27,65.19,36.66,27.79,16.53,9.9,9.12,132
Georgia,Warren,46.18,53.82,8.14,16.71,7.63,8.88,11.3,15.51,13.88,9.91,8.04,37.61,63.99,0,0.15,0,0,0,0.09,37.61,42.72,33.56,12.6,6.07,5.05,135
Georgia,Wilkinson,47.91,52.09,8.18,17.52,7.53,9.81,11.69,16.22,13.33,9.21,6.51,59.53,39.96,0.15,0,0,1.21,0.43,1.84,58.31,32.58,29.11,16.46,13.07,8.77,169
Georgia,White,48.88,51.12,7.17,17,7.95,8.98,12.56,14.63,14.2,10.64,6.87,93.87,2.08,0.31,0.14,0.14,0,1.08,2.28,91.74,32.78,25.38,20.84,9.18,11.83,157
Georgia,Whitfield,49.82,50.18,9.58,20.46,9.32,11.89,14.1,13.29,10.22,6.5,4.66,77.62,3.85,0.4,1.19,0,12.34,1.97,30.13,61.3,29.08,29.34,18.43,9.56,13.59,159
Georgia,Wayne,52.22,47.78,8.6,17.51,8.44,11.83,14.46,14.35,11.98,7.52,5.31,74.35,20.02,0.08,0.31,0.03,2.67,1.23,5.29,71.99,34.26,29.38,14.58,11.13,10.65,147
Georgia,Webster,48.66,51.34,7.36,19.15,7.11,8.82,13.61,15.22,13.72,8.54,6.47,54.73,33.4,0,1.5,0,4.07,3.72,4.93,53.88,47.88,24.84,12.65,8.13,6.5,149
Georgia,Wheeler,61.72,38.28,6.66,13.33,10.71,15.28,14.78,15.27,12.09,6.58,5.31,53.44,41.05,0.22,0.49,0,0.24,0.15,0.66,53.2,40.14,28.12,18.15,11.24,2.34,154
Georgia,Wilcox,58.74,41.26,6.19,14.25,9.5,13.64,14.66,14.91,12.58,7.62,6.66,59.5,35.98,0.48,0.49,0,0.41,0.83,1.05,58.83,43.03,29.97,13.36,7.83,5.8,163
Georgia,Wilkes,48.8,51.2,7.04,16.34,7.25,9.59,11.75,15.08,14.34,10.36,8.25,52.51,44.41,0.76,0,0,1.43,0.77,2.94,51.9,45.54,24.93,16.58,7.2,5.75,167
Hawaii,Maui,50.11,49.89,7.76,16.51,7.67,11.97,13.76,15.67,13.88,7.26,5.53,34.59,0.58,0.28,25.33,9.99,0.91,25.66,9.6,31.41,15.83,22.16,20.27,14.81,26.92,323
Georgia,Worth,47.96,52.04,8.06,18.11,8.76,9.55,12.5,15.23,13.33,8.77,5.68,70,28.24,0.09,0.22,0,0.63,0.97,1.54,69.31,31.42,32.3,16.46,10.98,8.83,173
Hawaii,Hawaii,50.15,49.85,7.65,16.49,8.25,10.83,11.55,14.87,15.86,8.11,6.39,32.98,0.59,0.35,24.02,11.26,2.05,26.21,10.99,30.7,24.36,21.36,19.63,14.01,20.63,198
Hawaii,Honolulu,50.05,49.95,7.66,15.68,10.61,12.55,13.14,13.82,12.01,7.23,7.3,20.72,1.97,0.23,44.08,8.92,1.09,21.29,7.77,19,15.35,19.59,18.55,15.2,31.32,234
Hawaii,Kalawao,46.67,53.33,0,0,3.33,11.11,15.56,18.89,22.22,7.78,21.11,28.89,0,0,15.56,4.44,0,33.33,0,28.89,20.9,32.84,11.94,34.33,0,247
Hawaii,Kauai,50.23,49.77,7.62,16.17,7.38,10.96,12.48,15.26,15.23,7.97,6.91,32.36,0.68,0.33,32.81,9.42,0.49,21.49,9.17,29.87,19.24,20.39,19.7,15.85,24.81,261
Minnesota,Yellow Medicine,51.04,48.96,7.55,17.41,7.11,9.75,10.78,15.39,12.56,8.86,10.6,94.5,0.78,2.39,0.41,0.04,1.2,1.42,3.13,93.28,24.92,24.76,24.69,14.12,11.51,1531
Idaho,Bear Lake,49.65,50.35,8.47,20.16,5.95,9.67,10.04,13.7,13.56,10.07,8.37,98,0.28,1.05,0,0.03,0.58,0.72,2.96,95.47,26.91,33.18,19.62,12.17,8.12,349
Idaho,Benewah,50.96,49.04,7.55,17.38,6.18,8.14,11.08,15.49,15.88,11.1,7.19,86.6,0.73,9.36,0.03,0.17,0.23,3.06,2.27,85.73,28.85,37.86,18.05,9.35,5.89,354
Idaho,Ada,50.08,49.92,8.75,19.01,9.25,13.22,14.23,14.04,11.04,5.81,4.65,89.44,0.98,0.52,2.43,0.21,1.13,2.3,6.57,84.52,18.81,25.34,21.49,13.51,20.85,336
Idaho,Adams,51.33,48.67,5.81,14.54,4.73,7.8,9.28,17.48,19.54,13.81,7.02,90.47,0.05,2.77,0.43,0.63,0.05,4.75,0.93,90.14,31.88,31.29,18.06,8.12,10.65,338
Idaho,Bannock,49.85,50.15,10.08,18.84,12.44,13.54,11.03,11.9,11.01,6.03,5.13,88.36,0.59,3.33,1.07,0.25,1.47,2.35,6.33,84.63,27.37,27.55,20.81,12.3,11.96,343
Idaho,Bingham,50.18,49.82,11.65,22.86,8.06,11.51,11.25,12.72,10.51,6.34,5.1,83.47,0.44,5.44,0.67,0,4.9,2.65,15.98,73.9,25.18,30.88,20.52,11.83,11.59,362
Idaho,Blaine,50.93,49.07,8.07,17.29,6.12,11.19,13.87,16.82,15.05,7.78,3.8,91.78,0.06,1.27,0.45,0.83,4.46,0.93,18.42,78.92,16.13,24.32,19.24,14.04,26.27,371
Minnesota,Winona,49.18,50.82,6.35,15.6,20.09,9.75,9.92,13.21,11.69,6.78,6.61,94.71,0.77,0.31,2.06,0,0.43,1.43,2.18,93.14,29.3,25.71,19.29,12.71,12.99,1998
Minnesota,Wright,50.22,49.78,10.3,20.91,6.49,12.9,15.4,14.85,9.59,5.53,4.04,92.03,1.01,0.29,0.95,0,1.27,1.3,2.25,90.97,13.07,20.75,22.38,18.89,24.91,1999
Mississippi,Bolivar,46.5,53.5,8.91,18.12,12.51,11.49,11.4,13.14,12.41,6.8,5.25,33.71,67.54,0.17,0.55,0,0.19,0.54,0.55,33.6,48.24,24.86,11.43,6.74,8.72,1547
Mississippi,Adams,49.94,50.06,7.48,16.08,8.2,10.97,11.95,15.76,13.73,8.3,7.54,40.6,59.7,0.31,0.35,0,0.06,0.11,0.62,40.18,46.35,26.88,10.97,7.47,8.33,1534
Mississippi,Alcorn,48.87,51.13,8.1,17.42,7.86,11.13,13.18,13.92,12.5,9.18,6.71,86.18,11.05,0.02,0.23,0,0.13,1.44,2.49,84.24,40.46,25.6,16.64,7.61,9.69,1538
Mississippi,Amite,48.54,51.46,7.95,15.9,7.39,9.4,11,15.71,14.45,10.46,7.74,57.98,42.67,0.47,0.08,0,0.2,0.03,0.26,57.92,47.87,27.34,10.63,6.57,7.59,1539
Mississippi,Attala,47.55,52.45,9,18.25,7.79,9.82,12.06,13.3,12.55,9.11,8.11,56.25,41.98,0,0.07,0,1.12,0.49,1.5,55.94,44.94,23.62,14.11,9.2,8.14,1541
Mississippi,Benton,49.11,50.89,7.87,18.3,8.03,10.71,12.76,14.65,12.29,8.53,6.85,60.47,37.98,0,0.07,0,0.19,0.41,0.34,60.12,44.6,27.16,18.95,3.94,5.36,1544
Mississippi,Coahoma,45.9,54.1,9.54,21.56,10.29,10.86,11.19,13.35,11.04,6.56,5.62,24.12,75.99,0.34,0.51,0,0.49,0.56,1.14,23.72,50.64,26.16,10.56,7.19,5.46,1562
Mississippi,Calhoun,47.81,52.19,8.32,17.81,7.81,10.22,12.91,13.71,12.67,8.9,7.65,70.43,28.45,0.06,0,0,0.12,0.84,4.6,66.07,44.37,29.85,16.11,5.23,4.44,1548
Mississippi,Carroll,49.98,50.02,7.22,15.66,7.4,9.93,12.09,15.76,14.81,10.43,6.72,64.41,34.64,0,0.6,0,0,0.45,0.1,64.3,46.03,22.06,14.74,9.43,7.75,1549
Mississippi,Chickasaw,47.53,52.47,8.52,19.22,8.71,10.52,12.1,14.16,12.34,8.03,6.42,56.92,42.33,0.09,0.25,0,0.66,1.45,3.24,54.3,44.35,28.43,14.48,5.85,6.89,1550
Mississippi,Choctaw,47.9,52.1,7.55,18.04,7.31,9.32,11.34,15.12,13.93,9.99,7.39,68.67,32.47,0,0.3,0,0.02,0.09,0.02,68.67,38.8,37.55,12.55,3.76,7.35,1552
Mississippi,Claiborne,47.05,52.95,7.42,18.7,15.72,9.92,10.1,12.93,13.07,6.85,5.28,15.42,87.51,0.07,0.07,0,0.06,0.24,0.08,15.34,51.03,24.82,13.39,7.59,3.17,1555
Mississippi,Clarke,47.57,52.43,7.79,18.37,7.45,9.81,12.13,14.58,13.49,9.27,7.11,64.3,35.3,0,0.25,0,0.1,0.51,0.23,64.27,44.97,23.96,15.62,9.16,6.29,1557
Mississippi,Clay,46.86,53.14,8.33,18.94,8.85,10.63,11.52,14.47,12.95,7.49,6.82,41.27,58.49,0.06,0.19,0,0.36,0.83,0.29,41.03,43.36,22.92,14.32,10.25,9.15,1559
Mississippi,Issaquena,58.04,41.96,5.69,16.93,11.88,11.74,11.17,16.22,11.95,8.68,5.76,53.49,81.15,0,0,0,0,0,0,53.49,54.34,19.59,16.87,5.11,4.09,1598
Mississippi,Copiah,48.35,51.65,8.66,18.24,10.56,10.68,11.27,14.59,12.32,7.57,6.11,46.97,51.09,0.07,0.25,0,1.25,0.62,2.36,45.97,37.59,26.52,18.1,7.76,10.03,1564
Mississippi,Covington,48.64,51.36,8.66,18.91,8.71,10.97,11.92,13.77,11.95,8.27,6.84,63.1,34.45,0.42,0.53,0,0.84,0.59,1.48,62.69,40.06,25.38,14.59,7.7,12.26,1567
Mississippi,DeSoto,48.74,51.26,8.75,20.94,7.9,12.41,15.52,14.03,10.31,6.15,3.98,72.28,18.5,0.38,1.1,0.04,0.99,2.66,4.39,69.46,16.65,24.1,22.62,17.22,19.41,1571
Mississippi,Kemper,48.88,51.12,7.84,17.23,10.14,10.44,12.06,13.78,12.86,8.29,7.35,36.21,59.99,2.86,0,0,0,1.07,0.63,36.16,48.59,24.81,17.19,4.35,5.06,1616
