PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
VT0005163,STOWE WATER DEPT,Region 1,Vermont,Community water system,2620,STOWE,Lamoille,36,3,20
VT0005578,BEARS CROSSING WATER SYSTEM,Region 1,Vermont,Community water system,333,DOVER,Windham,6,7,11
VT0005556,GEORGIA STATION,Region 1,Vermont,Community water system,120,GEORGIA,Franklin,7,35,11
VT0020802,HIDDEN ACRES CAMPGROUND,Region 1,Vermont,Transient non-community system,160,DUMMERSTON,Windham,6,9,3
VT0021189,MIKES STORE AND COLLECTABLES INC,Region 1,Vermont,Transient non-community system,25,HARTLAND,Windsor,2,1,1
VT0020855,COLONIAL ESTATES HOMEOWNERS ASSN,Region 1,Vermont,Community water system,79,FAIRFAX,Franklin,5,16,6
VT0006722,SOAR LEARNING CENTER,Region 1,Vermont,Non-Transient non-community system,160,ST. ALBANS TOWN,Franklin,15,1,7
VT0006735,WELLS VILLAGE SCHOOL,Region 1,Vermont,Non-Transient non-community system,93,WELLS,Rutland,4,1,7
VT0020385,FORMULA FORD,Region 1,Vermont,Non-Transient non-community system,45,RUTLAND TOWN,Rutland,4,9,8
VT0021101,WAITSFIELD AND CHAMPLAIN VALLEY TELECOM,Region 1,Vermont,Non-Transient non-community system,52,WAITSFIELD,Washington,4,8,3
VT0020593,MISTRALS,Region 1,Vermont,Transient non-community system,101,WINHALL,Bennington,3,5,1
VT0005581,CHELSEA ELDERLY HOUSING,Region 1,Vermont,Community water system,68,CHELSEA,Orange,5,54,14
VT0008360,MAD TOM NOTCH,Region 1,Vermont,Transient non-community system,25,PERU,Bennington,2,0,3
VT0005003,EAST MIDDLEBURY F D 1,Region 1,Vermont,Community water system,642,MIDDLEBURY,Addison,13,4,15
VT0006680,BINGHAM MEMORIAL SCHOOL,Region 1,Vermont,Non-Transient non-community system,115,CORNWALL,Addison,6,52,12
VT0008243,HAPGOOD POND CAMPGROUND,Region 1,Vermont,Transient non-community system,122,PERU,Bennington,4,4,2
VT0005532,VERNON GREEN NURSING HOME,Region 1,Vermont,Community water system,125,VERNON,Windham,5,21,11
VT0005004,MIDDLEBURY WATER DEPT,Region 1,Vermont,Community water system,5806,MIDDLEBURY,Addison,11,3,11
VT0005020,DORSET FIRE DISTRICT 1,Region 1,Vermont,Community water system,600,DORSET,Bennington,12,33,9
VT0005590,KILLINGTON  HIGH RIDGE CONDOMINIUM,Region 1,Vermont,Community water system,500,KILLINGTON,Rutland,7,4,8
VT0020837,ORIGINAL  GENERAL STORE LLC,Region 1,Vermont,Transient non-community system,44,PITTSFIELD,Rutland,3,16,2
VT0020857,KIRBY COUNTRY CLUB,Region 1,Vermont,Transient non-community system,103,KIRBY,Caledonia,3,23,3
VT0021211,COCO NEW HAVEN,Region 1,Vermont,Transient non-community system,25,NEW HAVEN,Chittenden,3,4,1
VT0020807,GODDARD COLLEGE,Region 1,Vermont,Community water system,369,PLAINFIELD,Washington,5,6,8
VT0000637,SALT ASH INN,Region 1,Vermont,Transient non-community system,89,PLYMOUTH,Windsor,8,14,3
VT0020606,MOTEL WESTMINSTER,Region 1,Vermont,Transient non-community system,36,WESTMINSTER,Windham,2,9,3
VT0021009,7 ELEVEN STORE NO 32512,Region 1,Vermont,Transient non-community system,25,DOVER,Windham,3,0,2
VT0020970,FERRISBURG SHORT STOP,Region 1,Vermont,Transient non-community system,900,FERRISBURG,Addison,2,2,1
VT0005323,LUDLOW VILLAGE WATER DEPT,Region 1,Vermont,Community water system,2818,LUDLOW,Windsor,16,1,12
VT0020953,NORTH COVE COTTAGES,Region 1,Vermont,Transient non-community system,48,SALISBURY,Addison,4,1,2
VT0008170,HALF MOON STATE PARK,Region 1,Vermont,Transient non-community system,250,HUBBARDTON,Rutland,5,3,2
VT0008200,BUOY 39,Region 1,Vermont,Transient non-community system,33,ORWELL,Addison,3,0,1
VT0005041,LYN HAVEN FIRE DISTRICT 1,Region 1,Vermont,Community water system,100,LYNDON,Caledonia,5,17,13
VT0006452,COUTTS MORIARTY 4H CAMP,Region 1,Vermont,Transient non-community system,96,DERBY,Orleans,2,9,3
VT0008164,SMOKE RISE FAMILY CAMP,Region 1,Vermont,Transient non-community system,125,BRANDON,Rutland,2,31,1
VT0020761,CHARLOTTE CHILDRENS CENTER,Region 1,Vermont,Non-Transient non-community system,42,CHARLOTTE,Chittenden,4,5,6
VT0000779,TRAILSIDE INN,Region 1,Vermont,Transient non-community system,152,KILLINGTON,Rutland,5,12,2
VT0008035,BRANBURY STATE PARK,Region 1,Vermont,Transient non-community system,51,SALISBURY,Addison,6,2,3
VT0021298,WRIGHTSVILLE RECREATION DISTRICT BEACH,Region 1,Vermont,Transient non-community system,25,MIDDLESEX,Washington,2,0,1
VT0008153,ABEL MOUNTAIN CAMPGROUND,Region 1,Vermont,Transient non-community system,232,BRAINTREE,Orange,2,11,1
VT0004508,THE LODGE VERMONT,Region 1,Vermont,Transient non-community system,150,LONDONDERRY,Windham,7,15,2
VT0008014,MOUNT PHILO STATE PARK,Region 1,Vermont,Transient non-community system,200,CHARLOTTE,Chittenden,4,6,2
VT0021111,BRISTOL FAMILY CENTER,Region 1,Vermont,Non-Transient non-community system,59,BRISTOL,Addison,3,1,4
VT0006078,BEEMAN ELEMENTARY SCHOOL,Region 1,Vermont,Non-Transient non-community system,193,NEW HAVEN,Addison,5,29,8
VT0005429,RUTLAND TOWN FIRE DISTRICT  5,Region 1,Vermont,Community water system,110,RUTLAND TOWN,Rutland,7,14,9
VT0001488,APPLE VALLEY INN  CAFE,Region 1,Vermont,Transient non-community system,71,BENNINGTON,Bennington,3,3,2
VT0021104,MCNEIL ROAD COMMERCIAL COMPLEX,Region 1,Vermont,Non-Transient non-community system,239,WATERBURY,Washington,5,0,3
VT0008008,SHAFTSBURY STATE PARK,Region 1,Vermont,Transient non-community system,50,SHAFTSBURY,Bennington,4,2,3
