PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
NH2361010,TROY WATER WORKS,Region 1,New Hampshire,Community water system,1200,TROY,Cheshire,13,55,9
NH1687010,GREAT BAY CAMPING LLC,Region 1,New Hampshire,Transient non-community system,265,NEWFIELDS,Rockingham,2,1,2
NH1518010,PICKITY PLACE,Region 1,New Hampshire,Transient non-community system,60,MASON,Hillsborough,3,2,3
NH1932160,HOWARD MANOR CONDOS,Region 1,New Hampshire,Community water system,30,PLAISTOW,Rockingham,3,252,8
NH1522090,GROUSE POINT CLUB,Region 1,New Hampshire,Community water system,203,MEREDITH,Belknap,2,29,4
NH0192080,LITTLE POND ESTATES,Region 1,New Hampshire,Community water system,2425,BEDFORD,Hillsborough,1,0,3
NH1918020,DUNKIN DONUTS,Region 1,New Hampshire,Transient non-community system,600,PITTSFIELD,Merrimack,1,1,2
NH1525020,INTER LAKES ELEMENTARY SCH,Region 1,New Hampshire,Non-Transient non-community system,705,MEREDITH,Belknap,2,10,4
NH0699010,DURHAM PUBLIC WORKS,Region 1,New Hampshire,Transient non-community system,40,DURHAM,Strafford,2,3,2
NH2372050,WINMIIR CONDOS,Region 1,New Hampshire,Community water system,45,TUFTONBORO,Carroll,3,72,3
NH0892010,CRYSTAL SPRINGS CONDOS,Region 1,New Hampshire,Transient non-community system,38,GILMANTON,Belknap,1,4,3
NH1227040,CAMP WANOCKSETT/PARKING LOT,Region 1,New Hampshire,Transient non-community system,350,DUBLIN,Cheshire,2,9,2
NH1237050,SIX GUN CITY,Region 1,New Hampshire,Transient non-community system,300,JEFFERSON,Coos,2,0,3
NH1716070,NEWEST MALL SHOPPING PLAZA,Region 1,New Hampshire,Transient non-community system,25,NEW IPSWICH,Hillsborough,1,7,2
NH0732040,18 HUGHES LN/EFFINGHAM,Region 1,New Hampshire,Community water system,60,EFFINGHAM,Carroll,5,15,3
NH0753010,WILSONS MHP,Region 1,New Hampshire,Community water system,58,ENFIELD,Grafton,1,46,3
NH0512150,DEERBROOK CONDOS,Region 1,New Hampshire,Community water system,80,CONWAY,Carroll,2,3,4
NH1792030,NORTHWOOD RIDGE WATER DIST,Region 1,New Hampshire,Community water system,688,NORTHWOOD,Rockingham,2,35,4
NH0377010,CANTERBURY SHAKER VIL/CREAMERY,Region 1,New Hampshire,Transient non-community system,40,CANTERBURY,Merrimack,1,3,2
NH0518060,SACO RIVER MOTOR LODGE,Region 1,New Hampshire,Transient non-community system,40,CONWAY,Carroll,1,1,2
NH0177020,TWIN RIVERS CAMPGRND/RIVERSIDE,Region 1,New Hampshire,Transient non-community system,33,BATH,Grafton,1,2,3
NH0062020,ALTON SHORES DEVELOPMENT/SOUTH,Region 1,New Hampshire,Transient non-community system,38,ALTON,Belknap,3,5,2
NH0717020,WILDWOOD CAMPGROUND,Region 1,New Hampshire,Transient non-community system,100,EASTON,Grafton,1,0,2
NH0357050,RIVERS EDGE CAMPGROUND,Region 1,New Hampshire,Transient non-community system,75,CANAAN,Grafton,1,5,2
NH1402030,VOA/NNE SENIOR HOUSING,Region 1,New Hampshire,Community water system,50,LOUDON,Merrimack,2,6,9
NH1618390,EL MARIACHI,Region 1,New Hampshire,Transient non-community system,25,MOULTONBOROUGH,Carroll,1,2,2
NH2548160,GRIFFIN PARK,Region 1,New Hampshire,Transient non-community system,100,WINDHAM,Rockingham,2,0,2
NH2317150,WHITE LK STATE PARK/CMPGRND N,Region 1,New Hampshire,Transient non-community system,250,TAMWORTH,Carroll,1,0,1
NH2447040,W VALLEY SKI AREA SCHWENDI,Region 1,New Hampshire,Transient non-community system,400,WATERVILLE VLY,Grafton,2,4,2
NH1998040,RINDGE PIZZA HAVEN,Region 1,New Hampshire,Transient non-community system,100,RINDGE,Cheshire,2,8,2
NH2545050,GYM KEN,Region 1,New Hampshire,Non-Transient non-community system,36,WINDHAM,Rockingham,2,135,4
NH2111010,SEABROOK WATER DEPT,Region 1,New Hampshire,Community water system,14000,SEABROOK,Rockingham,28,218,10
NH0732030,LOST VALLEY,Region 1,New Hampshire,Community water system,350,EFFINGHAM,Carroll,2,66,3
NH0762120,WOODLANDS,Region 1,New Hampshire,Community water system,195,EPPING,Rockingham,4,27,4
NH0237020,BARRY CONSERVATION CAMP,Region 1,New Hampshire,Transient non-community system,42,BERLIN,Coos,1,4,5
NH0086020,CONTINENTAL MACHINE,Region 1,New Hampshire,Non-Transient non-community system,40,ANDOVER,Merrimack,1,0,3
NH0153030,BARRINGTON OAKS,Region 1,New Hampshire,Community water system,123,BARRINGTON,Strafford,4,17,4
NH0162180,BLUEBERRY VILLAGE CONDOS,Region 1,New Hampshire,Community water system,40,BARTLETT,Carroll,1,26,4
NH0187020,AMC CARTER NOTCH,Region 1,New Hampshire,Transient non-community system,42,BEANS PURCHASE,Coos,1,2,2
NH1175030,HOLLIS SCH DIST,Region 1,New Hampshire,Non-Transient non-community system,2000,HOLLIS,Hillsborough,2,7,5
NH0355060,INDIAN RIVER SCH,Region 1,New Hampshire,Non-Transient non-community system,510,CANAAN,Grafton,1,4,3
NH0153050,BARRINGTON MOBILE HOME ESTATES,Region 1,New Hampshire,Community water system,198,BARRINGTON,Strafford,7,19,3
NH0761010,EPPING WATER AND SEWER DEPT,Region 1,New Hampshire,Community water system,1240,EPPING,Rockingham,9,4,5
NH1071010,HANOVER WATER DEPT,Region 1,New Hampshire,Community water system,8500,HANOVER,Grafton,4,50,4
NH0875010,ELLIS SCH,Region 1,New Hampshire,Non-Transient non-community system,627,FREMONT,Rockingham,3,64,3
NH0027120,NH WORLD FELLOWSHIP CENTER,Region 1,New Hampshire,Transient non-community system,125,ALBANY,Carroll,1,9,2
NH0197020,CAMP FOSTER,Region 1,New Hampshire,Transient non-community system,300,BEDFORD,Hillsborough,2,0,2
NH0146020,WHITE BUFFALO TRADING POST,Region 1,New Hampshire,Transient non-community system,30,BARNSTEAD,Belknap,2,9,2
NH0153020,HALCYON HILL,Region 1,New Hampshire,Community water system,58,BARRINGTON,Strafford,3,146,4
NH0888330,SAWYERS DAIRY BAR,Region 1,New Hampshire,Transient non-community system,25,GILFORD,Belknap,2,2,2
NH1732010,MOODY POINT,Region 1,New Hampshire,Community water system,215,NEWMARKET,Rockingham,6,13,5
NH2272020,MEADOW BROOK AT SUNAPEE,Region 1,New Hampshire,Community water system,35,SUNAPEE,Sullivan,1,37,3
NH0516020,NORTHERN HUMAN SVCS,Region 1,New Hampshire,Non-Transient non-community system,100,CONWAY,Carroll,2,46,5
NH1337050,FOREST GLEN RECREATION HALL,Region 1,New Hampshire,Transient non-community system,300,LEE,Strafford,1,2,2
NH2356090,OUR FAMILY TREE RESTAURANT,Region 1,New Hampshire,Transient non-community system,250,TILTON,Belknap,2,9,2
NH0878020,FREMONT PIZZERIA RESTAURANT,Region 1,New Hampshire,Transient non-community system,150,FREMONT,Rockingham,2,24,3
