PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
ND5311620,GUNN ENTERPRISES INC. RV PARK,Region 8,North Dakota,Transient non-community system,100,,Williams,2,1,1
ND1311630,DUNN COUNTY LODGE,Region 8,North Dakota,Non-Transient non-community system,350,,Dunn,6,0,1
ND3111650,KYLOE CAMP,Region 8,North Dakota,Transient non-community system,150,,Mountrail,4,1,1
ND0901365,RIVERDALE SUBDIVISION,Region 8,North Dakota,Community water system,88,,Cass,4,4,10
ND0900488,HORACE CITY OF,Region 8,North Dakota,Community water system,2430,HORACE,Cass,11,4,16
ND2000203,COOPERSTOWN CITY OF,Region 8,North Dakota,Community water system,984,COOPERSTOWN,Griggs,7,3,15
ND4901071,TRAILL RURAL WATER DISTRICT,Region 8,North Dakota,Community water system,2800,HILLSBORO,Traill,34,2,16
ND3201072,TRI-COUNTY WATER DISTRICT,Region 8,North Dakota,Community water system,2538,LAKOTA,Nelson,10,1,15
ND3800877,SHERWOOD CITY OF,Region 8,North Dakota,Community water system,242,SHERWOOD,Renville,9,1,13
ND0700114,BOWBELLS CITY OF,Region 8,North Dakota,Community water system,336,BOWBELLS,Burke,17,8,13
ND5301079,WILLIAMS RURAL WATER DISTRICT,Region 8,North Dakota,Community water system,5102,,Williams,3,4,10
ND4100357,FORMAN CITY OF,Region 8,North Dakota,Community water system,504,FORMAN,Sargent,9,3,15
ND1110760,OAKES GOLF CLUB,Region 8,North Dakota,Transient non-community system,50,,Dickey,3,20,10
ND2300535,KULM CITY OF,Region 8,North Dakota,Community water system,354,KULM,LaMoure,7,8,14
ND2100726,NEW ENGLAND CITY OF,Region 8,North Dakota,Community water system,600,NEW ENGLAND,Hettinger,13,1,16
ND0201032,WIMBLEDON CITY OF,Region 8,North Dakota,Community water system,216,WIMBLEDON,Barnes,6,31,14
ND2900470,HAZEN CITY OF,Region 8,North Dakota,Community water system,2411,HAZEN,Mercer,9,0,14
ND4510285,QUEEN CITY PARK WELL #5,Region 8,North Dakota,Transient non-community system,50,,Stark,3,3,23
ND3400856,ST THOMAS CITY OF,Region 8,North Dakota,Community water system,331,ST. THOMAS,Pembina,3,1,15
ND2711645,CHEETAH SERVICES-TEMP HOUSING UNITS,Region 8,North Dakota,Transient non-community system,40,,McKenzie,3,0,1
ND0501127,ALL SEASONS WD-SYSTEM III,Region 8,North Dakota,Community water system,790,,Bottineau,14,3,17
ND4600875,SHARON CITY OF,Region 8,North Dakota,Community water system,96,SHARON,Steele,6,3,13
ND2500956,UPHAM CITY OF,Region 8,North Dakota,Community water system,130,UPHAM,McHenry,11,15,19
ND2811146,ASBURY CAMP MEETING ASSOC,Region 8,North Dakota,Transient non-community system,100,,McLean,7,6,20
ND5101130,UPPER SOURIS WUA-SYSTEM II,Region 8,North Dakota,Community water system,230,,Ward,9,7,13
ND4900382,GALESBURG CITY OF,Region 8,North Dakota,Community water system,108,GALESBURG,Traill,6,8,13
ND5300936,TIOGA CITY OF,Region 8,North Dakota,Community water system,1230,,Williams,19,2,2
ND5311590,NORTHERN IMPROVEMENT RV PARK,Region 8,North Dakota,Transient non-community system,157,,Williams,2,0,1
ND1400732,NEW ROCKFORD CITY OF,Region 8,North Dakota,Community water system,1391,NEW ROCKFORD,Eddy,7,2,16
ND3501476,ALL SEASONS WD-SYSTEM V,Region 8,North Dakota,Community water system,1075,,Pierce,3,0,4
ND5200927,SYKESTON CITY OF,Region 8,North Dakota,Community water system,117,SYKESTON,Wells,6,5,16
ND1400879,SHEYENNE CITY OF,Region 8,North Dakota,Community water system,204,SHEYENNE,Eddy,11,3,16
ND3501069,SELZ WATER USERS ASSOCIATION,Region 8,North Dakota,Community water system,43,,Pierce,6,17,16
ND2711671,ALEXANDER RV PARK,Region 8,North Dakota,Transient non-community system,40,,McKenzie,3,1,1
ND5310937,TIOGA GOLF AND COUNTRY CLUB,Region 8,North Dakota,Transient non-community system,65,,Williams,3,19,23
ND3901043,WYNDMERE CITY OF,Region 8,North Dakota,Community water system,429,WYNDMERE,Richland,7,15,16
ND3900001,ABERCROMBIE CITY OF,Region 8,North Dakota,Community water system,263,ABERCROMBIE,Richland,7,36,14
ND3900443,HANKINSON CITY OF,Region 8,North Dakota,Community water system,919,HANKINSON,Richland,10,11,19
ND2711664,ND INDOOR RV PARK,Region 8,North Dakota,Transient non-community system,480,,McKenzie,6,0,1
ND0900336,FARGO CITY OF,Region 8,North Dakota,Community water system,105549,FARGO,Cass,8,6,20
ND0901139,SELKIRK SETTLEMENT,Region 8,North Dakota,Community water system,125,,Cass,6,8,13
ND3711329,ENDERLIN GOLF COURSE,Region 8,North Dakota,Transient non-community system,40,,Ransom,3,4,14
ND3800695,MOHALL CITY OF,Region 8,North Dakota,Community water system,783,MOHALL,Renville,18,2,12
ND4600487,HOPE CITY OF,Region 8,North Dakota,Community water system,258,HOPE,Steele,4,20,15
ND0800083,IMPERIAL VALLEY WATER CO,Region 8,North Dakota,Community water system,345,,Burleigh,9,7,14
ND0501057,ALL SEASONS WD-SYSTEM I,Region 8,North Dakota,Community water system,890,,Bottineau,11,0,18
ND3700314,ENDERLIN CITY OF,Region 8,North Dakota,Community water system,886,ENDERLIN,Ransom,10,3,16
ND5101074,UPPER SOURIS WUA-SYSTEM I,Region 8,North Dakota,Community water system,1296,,Ward,8,11,14
ND5300948,TRENTON WATER USERS ASSOC,Region 8,North Dakota,Community water system,500,TRENTON,Williams,3,8,12
ND1000768,OSNABROCK CITY OF,Region 8,North Dakota,Community water system,134,OSNABROCK,Cavalier,9,3,15
ND3401128,NORTH VALLEY WD-SYSTEM II - AKRA,Region 8,North Dakota,Community water system,3422,,Pembina,57,0,16
ND1800036,ARVILLA WATER USERS ASSOCIATION,Region 8,North Dakota,Community water system,150,ARVILLA,Grand Forks,3,1,15
ND2710034,ARNEGARD CITY PARK,Region 8,North Dakota,Transient non-community system,25,ARNEGARD,McKenzie,3,9,9
ND1311608,NORTHERN IMPROVEMENT RV PARK-DICKINSON,Region 8,North Dakota,Transient non-community system,70,,Dunn,2,0,1
ND2210223,ELKS CAMP GRASSICK,Region 8,North Dakota,Transient non-community system,120,,Kidder,4,0,12
ND3100744,NEW TOWN CITY OF,Region 8,North Dakota,Community water system,1925,NEW TOWN,Mountrail,10,13,11
ND5100593,MAKOTI CITY OF,Region 8,North Dakota,Community water system,154,MAKOTI,Ward,7,22,14
ND4001153,ALL SEASONS WD-SYSTEM IV,Region 8,North Dakota,Community water system,670,,Rolette,11,0,16
ND5311575,BIG TEX'S RV PARK,Region 8,North Dakota,Transient non-community system,30,,Williams,2,7,1
ND0511249,METIGOSHE DRIVE INN,Region 8,North Dakota,Transient non-community system,30,,Bottineau,3,0,23
ND5311641,HERF'S RV PARK,Region 8,North Dakota,Transient non-community system,100,,Williams,2,0,1
ND2701623,RIDGEVIEW PARK,Region 8,North Dakota,Community water system,160,,McKenzie,5,1,1
ND3111594,MEADOWLARCK RV PARK,Region 8,North Dakota,Transient non-community system,25,,Mountrail,3,0,1
ND0711681,EVERGREEN LODGING,Region 8,North Dakota,Transient non-community system,30,,Burke,3,0,0
ND2711689,SYNERGY SERVICES,Region 8,North Dakota,Transient non-community system,52,,McKenzie,3,0,0
ND5111485,PAT'S MOTEL & CAMPGROUND,Region 8,North Dakota,Transient non-community system,25,,Ward,3,6,5
ND0910998,CENTRAL LIVESTOCK,Region 8,North Dakota,Transient non-community system,100,,Cass,3,10,23
ND2900402,GOLDEN VALLEY CITY OF,Region 8,North Dakota,Community water system,182,GOLDEN VALLEY (CORPORATE AND N,Mercer,6,4,17
ND2000446,HANNAFORD CITY OF,Region 8,North Dakota,Community water system,131,HANNAFORD,Griggs,5,4,14
ND5311573,TRADE WINDS RV PARK,Region 8,North Dakota,Transient non-community system,40,,Williams,2,0,1
ND3911439,CARGILL SWEETENERS,Region 8,North Dakota,Non-Transient non-community system,65,WAHPETON,Richland,9,11,14
ND5311588,BLACK GOLD WILLISTON LODGE,Region 8,North Dakota,Transient non-community system,200,,Williams,2,0,1
