state,declarationDate,incidentType,designatedArea,FID
AZ,2020-05-18T14:08:00.000Z,Fire,Maricopa,9
AZ,2020-05-30T18:00:00.000Z,Fire,Maricopa,9
FL,2020-05-13T23:45:00.000Z,Fire,Collier,894
AZ,2020-06-11T14:13:00.000Z,Fire,Pima,21
AZ,2020-06-27T13:28:00.000Z,Fire,Maricopa,9
AZ,2020-06-23T21:33:00.000Z,Fire,Maricopa,9
UT,2020-06-28T18:32:00.000Z,Fire,Millard,2680
UT,2020-06-28T20:38:00.000Z,Fire,Utah,2555
NV,2020-07-07T00:28:00.000Z,Fire,Douglas,1400
WA,2020-07-12T02:09:00.000Z,Fire,Douglas,2877
UT,2020-07-13T22:00:00.000Z,Fire,Washington,2577
MT,2020-08-02T21:48:00.000Z,Fire,Yellowstone,1302
NV,2020-07-21T21:26:00.000Z,Fire,Washoe,1423
MT,2020-08-02T21:48:00.000Z,Fire,Stillwater,1286
WA,2020-07-28T02:15:00.000Z,Fire,Okanogan,2947
NV,2020-08-03T00:51:00.000Z,Fire,Washoe,1423
CA,2020-08-02T23:33:00.000Z,Fire,San Bernardino,302
CA,2020-08-02T23:33:00.000Z,Fire,Riverside,281
OR,2020-08-13T02:49:00.000Z,Fire,Wasco,2267
