PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MO5032892,SOUTH COVE HOA,Region 7,Missouri,Transient non-community system,25,,Morgan,4,5,5
MO4048167,COUNTRY AIRE MHP,Region 7,Missouri,Community water system,55,MOUNTAIN GROVE,Texas,5,37,13
MO3031366,THE MISSING WELL,Region 7,Missouri,Community water system,204,,Benton,7,289,6
MO4171122,WOODLAND R IV SCHOOLS,Region 7,Missouri,Non-Transient non-community system,1050,,Bollinger,6,6,10
MO4024100,CAPE GIRARDEAU COUNTY PWSD 4,Region 7,Missouri,Community water system,1575,GORDONVILLE,Cape Girardeau,6,9,18
MO5031513,CTW WATERWORKS INC,Region 7,Missouri,Community water system,80,,Christian,5,4,4
MO1010698,ROCKVILLE PWS,Region 7,Missouri,Community water system,175,ROCKVILLE,Bates,9,36,12
MO6251637,BUELAH LAND ESTATES,Region 7,Missouri,Community water system,25,,Lincoln,8,4,4
MO6293194,DITTMER BP#24,Region 7,Missouri,Transient non-community system,25,,Jefferson,4,0,2
MO2010125,CALLAO PWS,Region 7,Missouri,Community water system,311,CALLAO,Macon,4,7,15
