PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
VA4115851,TOWNE CENTER-MATHEWS,Region 3,Virginia,Transient non-community system,100,,Mathews,5,1,12
VA5019782,"SML STATE PARK, DISCOVERY CENTER",Region 3,Virginia,Transient non-community system,157,,Bedford,6,0,13
VA5141150,WILLVILLE CAMPGROUND,Region 3,Virginia,Transient non-community system,100,,Patrick,5,0,10
VA2125032,VALLEY GREEN CENTER,Region 3,Virginia,Transient non-community system,220,,Nelson,5,5,16
VA1173011,A. R. E. CAMP TES,Region 3,Virginia,Transient non-community system,75,,Smyth,5,8,11
VA2015760,STAUNTON-WALNUT HILLS CAMPGROUND,Region 3,Virginia,Transient non-community system,30,,Augusta,4,3,15
VA2165710,SWIFT RUN CAMPGROUND,Region 3,Virginia,Transient non-community system,25,,Rockingham,5,1,15
VA1155090,CAMP POWHATAN,Region 3,Virginia,Transient non-community system,900,,Pulaski,8,2,16
VA1155082,CAMP OTTARI,Region 3,Virginia,Transient non-community system,900,,Pulaski,8,9,19
VA1155056,BOWLES LODGE,Region 3,Virginia,Transient non-community system,150,,Pulaski,5,5,15
VA1155089,CAMP CLAYTOR,Region 3,Virginia,Transient non-community system,100,,Pulaski,5,4,10
VA2187110,APPLE MOUNTAIN EXXON,Region 3,Virginia,Transient non-community system,1000,,Warren,5,2,10
VA2165530,MAUZY LIBERTY,Region 3,Virginia,Non-Transient non-community system,87,,Rockingham,10,2,13
VA2069668,"XPRESS STOP, INC",Region 3,Virginia,Transient non-community system,50,,Frederick,5,8,11
VA1121025,ALTA MONS CAMPGROUND AND RETREAT CENTER,Region 3,Virginia,Transient non-community system,50,,Montgomery,10,5,16
VA1121026,ALTA MONS - DINING HALL,Region 3,Virginia,Transient non-community system,100,,Montgomery,4,4,12
VA1121027,ALTA MONS - PEARMAN HOUSE,Region 3,Virginia,Transient non-community system,100,,Montgomery,5,15,16
