PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
FL4565002,HARBOUR RIDGE,Region 4,Florida,Community water system,1573,PALM CITY,St. Lucie,3,11,19
FL4565198,NETTLES ISLAND,Region 4,Florida,Community water system,3056,JENSEN BEACH,St. Lucie,1,4,9
FL1034062,MR. MART #13,Region 4,Florida,Transient non-community system,25,YOUNGSTOWN,Bay,2,1,12
FL2120931,SUPER 8 MOTEL,Region 4,Florida,Transient non-community system,607,LAKE CITY,Columbia,3,6,22
FL2124411,SHOP SMART #2,Region 4,Florida,Transient non-community system,25,HIGH SPRINGS,Columbia,2,9,8
FL2400440,GREENVILLE WTP,Region 4,Florida,Community water system,800,GREENVILLE,Madison,4,40,25
FL4500264,COLONIAL ESTATES MHP,Region 4,Florida,Community water system,450,BOYNTON BEACH,Palm Beach,3,19,41
FL1170552,BLUFF SPRINGS (R.L.D.S.) CAMPGROUND,Region 4,Florida,Transient non-community system,200,MCDAVID,Escambia,2,4,17
FL4501559,WEST PALM BEACH WTP,Region 4,Florida,Community water system,102000,WEST PALM BEACH,Palm Beach,13,30,747
FL6515300,HOPE YOUTH RANCH,Region 4,Florida,Non-Transient non-community system,25,HUDSON,Pasco,2,0,6
FL5114159,WILSON BLVD. RETAIL CENTER,Region 4,Florida,Non-Transient non-community system,50,NAPLES,Collier,2,43,14
FL6530627,"FROSTPROOF, CITY OF",Region 4,Florida,Community water system,3550,FROSTPROOF,Polk,7,14,41
FL6412543,EAST COAST MIGRANT HEAD START,Region 4,Florida,Non-Transient non-community system,190,MYAKKA CITY,Manatee,2,0,9
FL6095031,THREE RIVERS MOTEL,Region 4,Florida,Transient non-community system,25,HOMOSASSA SPRINGS,Citrus,2,14,34
FL6290960,LAZY ACRES MHP,Region 4,Florida,Community water system,50,TAMPA,Hillsborough,2,12,39
FL2104459,SOUTH MIDDLEBURG BAPTIST CHURCH WTP,Region 4,Florida,Transient non-community system,120,MIDDLEBURG,Clay,2,11,15
