state,declarationDate,incidentType,designatedArea,FID
NY,2020-03-13T16:00:00.000Z,Biological,Sullivan,1928
NY,2020-03-13T16:00:00.000Z,Biological,Tioga,1930
NY,2020-03-13T16:00:00.000Z,Biological,Tompkins,1933
NY,2020-03-13T16:00:00.000Z,Biological,Warren,1938
NY,2020-03-13T16:00:00.000Z,Biological,Washington,1942
NY,2020-03-13T16:00:00.000Z,Biological,Wayne,1952
NY,2020-03-13T16:00:00.000Z,Biological,Westchester,1960
NY,2020-03-13T16:00:00.000Z,Biological,Ulster,1935
NY,2020-03-13T16:00:00.000Z,Biological,Yates,1965
IL,2020-03-13T15:00:00.000Z,Biological,Adams,650
IL,2020-03-13T15:00:00.000Z,Biological,Alexander,651
IL,2020-03-13T15:00:00.000Z,Biological,Bond,652
IL,2020-03-13T15:00:00.000Z,Biological,Boone,653
IL,2020-03-13T15:00:00.000Z,Biological,Brown,654
NY,2020-03-13T16:00:00.000Z,Biological,Wyoming,1962
IL,2020-03-13T15:00:00.000Z,Biological,Calhoun,4
IL,2020-03-13T15:00:00.000Z,Biological,Champaign,12
IL,2020-03-13T15:00:00.000Z,Biological,Bureau,2
IL,2020-03-13T15:00:00.000Z,Biological,Christian,14
IL,2020-03-13T15:00:00.000Z,Biological,Cass,10
IL,2020-03-13T15:00:00.000Z,Biological,Clark,19
IL,2020-03-13T15:00:00.000Z,Biological,Cook,36
IL,2020-03-13T15:00:00.000Z,Biological,Crawford,40
IL,2020-03-13T15:00:00.000Z,Biological,Clay,22
IL,2020-03-13T15:00:00.000Z,Biological,Clinton,27
IL,2020-03-13T15:00:00.000Z,Biological,Carroll,6
IL,2020-03-13T15:00:00.000Z,Biological,De Witt,53
IL,2020-03-13T15:00:00.000Z,Biological,Douglas,55
IL,2020-03-13T15:00:00.000Z,Biological,DuPage,64
IL,2020-03-13T15:00:00.000Z,Biological,Edgar,66
IL,2020-03-13T15:00:00.000Z,Biological,Edwards,71
IL,2020-03-13T15:00:00.000Z,Biological,Cumberland,44
IL,2020-03-13T15:00:00.000Z,Biological,Coles,30
IL,2020-03-13T15:00:00.000Z,Biological,DeKalb,49
IL,2020-03-13T15:00:00.000Z,Biological,Effingham,76
IL,2020-03-13T15:00:00.000Z,Biological,Fayette,79
IL,2020-03-13T15:00:00.000Z,Biological,Ford,81
IL,2020-03-13T15:00:00.000Z,Biological,Franklin,85
IL,2020-03-13T15:00:00.000Z,Biological,Fulton,89
IL,2020-03-13T15:00:00.000Z,Biological,Gallatin,92
IL,2020-03-13T15:00:00.000Z,Biological,Greene,96
IL,2020-03-13T15:00:00.000Z,Biological,Grundy,99
IL,2020-03-13T15:00:00.000Z,Biological,Hamilton,106
IL,2020-03-13T15:00:00.000Z,Biological,Hancock,111
IL,2020-03-13T15:00:00.000Z,Biological,Henry,121
IL,2020-03-13T15:00:00.000Z,Biological,Iroquois,125
IL,2020-03-13T15:00:00.000Z,Biological,Hardin,113
IL,2020-03-13T15:00:00.000Z,Biological,Jasper,133
IL,2020-03-13T15:00:00.000Z,Biological,Jackson,129
IL,2020-03-13T15:00:00.000Z,Biological,Henderson,117
IL,2020-03-13T15:00:00.000Z,Biological,Jo Daviess,145
IL,2020-03-13T15:00:00.000Z,Biological,Jefferson,137
IL,2020-03-13T15:00:00.000Z,Biological,Jersey,142
IL,2020-03-13T15:00:00.000Z,Biological,Johnson,152
IL,2020-03-13T15:00:00.000Z,Biological,Kane,156
IL,2020-03-13T15:00:00.000Z,Biological,Kankakee,161
IL,2020-03-13T15:00:00.000Z,Biological,Kendall,165
IL,2020-03-13T15:00:00.000Z,Biological,Knox,166
IL,2020-03-13T15:00:00.000Z,Biological,Lake,170
IL,2020-03-13T15:00:00.000Z,Biological,LaSalle,175
IL,2020-03-13T15:00:00.000Z,Biological,Lawrence,177
IL,2020-03-13T15:00:00.000Z,Biological,Lee,180
IL,2020-03-13T15:00:00.000Z,Biological,Livingston,182
IL,2020-03-13T15:00:00.000Z,Biological,McLean,193
IL,2020-03-13T15:00:00.000Z,Biological,Macon,194
IL,2020-03-13T15:00:00.000Z,Biological,Madison,199
IL,2020-03-13T15:00:00.000Z,Biological,Marion,201
IL,2020-03-13T15:00:00.000Z,Biological,Massac,208
IL,2020-03-13T15:00:00.000Z,Biological,Mason,206
IL,2020-03-13T15:00:00.000Z,Biological,Marshall,202
IL,2020-03-13T15:00:00.000Z,Biological,Menard,212
IL,2020-03-13T15:00:00.000Z,Biological,Mercer,216
IL,2020-03-13T15:00:00.000Z,Biological,Montgomery,223
IL,2020-03-13T15:00:00.000Z,Biological,McDonough,189
IL,2020-03-13T15:00:00.000Z,Biological,Logan,186
IL,2020-03-13T15:00:00.000Z,Biological,Ogle,229
IL,2020-03-13T15:00:00.000Z,Biological,Moultrie,227
IL,2020-03-13T15:00:00.000Z,Biological,Pike,241
IL,2020-03-13T15:00:00.000Z,Biological,Perry,235
IL,2020-03-13T15:00:00.000Z,Biological,Piatt,238
IL,2020-03-13T15:00:00.000Z,Biological,Morgan,225
IL,2020-03-13T15:00:00.000Z,Biological,Pope,245
IL,2020-03-13T15:00:00.000Z,Biological,McHenry,192
IL,2020-03-13T15:00:00.000Z,Biological,Monroe,219
IL,2020-03-13T15:00:00.000Z,Biological,Peoria,233
IL,2020-03-13T15:00:00.000Z,Biological,Macoupin,196
IL,2020-03-13T15:00:00.000Z,Biological,Randolph,255
IL,2020-03-13T15:00:00.000Z,Biological,Richland,259
IL,2020-03-13T15:00:00.000Z,Biological,Rock Island,265
IL,2020-03-13T15:00:00.000Z,Biological,St. Clair,269
IL,2020-03-13T15:00:00.000Z,Biological,Pulaski,248
IL,2020-03-13T15:00:00.000Z,Biological,Putnam,253
IL,2020-03-13T15:00:00.000Z,Biological,Sangamon,274
IL,2020-03-13T15:00:00.000Z,Biological,Saline,271
IL,2020-03-13T15:00:00.000Z,Biological,Scott,280
IL,2020-03-13T15:00:00.000Z,Biological,Shelby,283
IL,2020-03-13T15:00:00.000Z,Biological,Schuyler,278
IL,2020-03-13T15:00:00.000Z,Biological,Stark,285
IL,2020-03-13T15:00:00.000Z,Biological,Stephenson,290
IL,2020-03-13T15:00:00.000Z,Biological,Tazewell,291
IL,2020-03-13T15:00:00.000Z,Biological,Union,293
IL,2020-03-13T15:00:00.000Z,Biological,Vermilion,296
IL,2020-03-13T15:00:00.000Z,Biological,Wabash,299
IL,2020-03-13T15:00:00.000Z,Biological,Warren,301
IL,2020-03-13T15:00:00.000Z,Biological,Washington,305
IL,2020-03-13T15:00:00.000Z,Biological,White,312
IL,2020-03-13T15:00:00.000Z,Biological,Whiteside,314
IL,2020-03-13T15:00:00.000Z,Biological,Wayne,310
IL,2020-03-13T15:00:00.000Z,Biological,Will,320
CO,2020-03-13T16:00:00.000Z,Biological,Adams,545
CO,2020-03-13T16:00:00.000Z,Biological,Arapahoe,558
CO,2020-03-13T16:00:00.000Z,Biological,Archuleta,560
CO,2020-03-13T16:00:00.000Z,Biological,Boulder,570
CO,2020-03-13T16:00:00.000Z,Biological,Bent,564
CO,2020-03-13T16:00:00.000Z,Biological,Chaffee,582
IL,2020-03-13T15:00:00.000Z,Biological,Winnebago,325
IL,2020-03-13T15:00:00.000Z,Biological,Williamson,324
CO,2020-03-13T16:00:00.000Z,Biological,Cheyenne,587
IL,2020-03-13T15:00:00.000Z,Biological,Woodford,328
CO,2020-03-13T16:00:00.000Z,Biological,Alamosa,549
CO,2020-03-13T16:00:00.000Z,Biological,Clear Creek,591
CO,2020-03-13T16:00:00.000Z,Biological,Conejos,596
CO,2020-03-13T16:00:00.000Z,Biological,Costilla,599
CO,2020-03-13T16:00:00.000Z,Biological,Broomfield,577
CO,2020-03-13T16:00:00.000Z,Biological,Baca,563
CO,2020-03-13T16:00:00.000Z,Biological,Custer,610
CO,2020-03-13T16:00:00.000Z,Biological,Delta,617
CO,2020-03-13T16:00:00.000Z,Biological,Denver,628
CO,2020-03-13T16:00:00.000Z,Biological,Dolores,636
CO,2020-03-13T16:00:00.000Z,Biological,Douglas,644
CO,2020-03-13T16:00:00.000Z,Biological,Crowley,605
CO,2020-03-13T16:00:00.000Z,Biological,Elbert,655
CO,2020-03-13T16:00:00.000Z,Biological,El Paso,661
CO,2020-03-13T16:00:00.000Z,Biological,Fremont,664
CO,2020-03-13T16:00:00.000Z,Biological,Garfield,667
CO,2020-03-13T16:00:00.000Z,Biological,Gilpin,672
CO,2020-03-13T16:00:00.000Z,Biological,Eagle,648
CO,2020-03-13T16:00:00.000Z,Biological,Gunnison,682
CO,2020-03-13T16:00:00.000Z,Biological,Hinsdale,688
CO,2020-03-13T16:00:00.000Z,Biological,Huerfano,693
CO,2020-03-13T16:00:00.000Z,Biological,Jackson,701
CO,2020-03-13T16:00:00.000Z,Biological,Jefferson,706
CO,2020-03-13T16:00:00.000Z,Biological,Grand,677
CO,2020-03-13T16:00:00.000Z,Biological,Kiowa,711
CO,2020-03-13T16:00:00.000Z,Biological,Kit Carson,716
CO,2020-03-13T16:00:00.000Z,Biological,Lake,721
CO,2020-03-13T16:00:00.000Z,Biological,Larimer,734
CO,2020-03-13T16:00:00.000Z,Biological,La Plata,727
CO,2020-03-13T16:00:00.000Z,Biological,Las Animas,741
CO,2020-03-13T16:00:00.000Z,Biological,Lincoln,747
CO,2020-03-13T16:00:00.000Z,Biological,Logan,749
CO,2020-03-13T16:00:00.000Z,Biological,Mesa,751
CO,2020-03-13T16:00:00.000Z,Biological,Mineral,757
CO,2020-03-13T16:00:00.000Z,Biological,Moffat,758
CO,2020-03-13T16:00:00.000Z,Biological,Montrose,769
CO,2020-03-13T16:00:00.000Z,Biological,Morgan,775
CO,2020-03-13T16:00:00.000Z,Biological,Otero,777
CO,2020-03-13T16:00:00.000Z,Biological,Park,782
CO,2020-03-13T16:00:00.000Z,Biological,Phillips,785
CO,2020-03-13T16:00:00.000Z,Biological,Ouray,780
