STATE,COUNTY,POPUNI,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM,FID
Arizona,Pinal,429992,131428,38099.1,30.57,8.86,215248,40302.7,50.06,9.37,83316,31361.3,19.38,7.29,26
Arizona,Santa Cruz,47871,11064,3913,23.11,8.17,22968,4619,47.98,9.65,13839,4112.1,28.91,8.59,32
Arizona,Yavapai,240286,61227,21069.5,25.48,8.77,118287,23273.6,49.23,9.69,60772,19796,25.29,8.24,35
Arizona,Yuma,201089,44430,18747.5,22.09,9.32,101776,20629,50.61,10.26,54883,17081.6,27.29,8.49,42
Arkansas,Arkansas,16653,5055,1475.6,30.35,8.86,7203,1686.9,43.25,10.13,4395,1535,26.39,9.22,46
Arkansas,Ashley,18595,3450,1588,18.55,8.54,9197,1829.3,49.46,9.84,5948,1676.3,31.99,9.01,50
Arkansas,Baxter,42102,8418,3073.1,19.99,7.3,20262,3513.6,48.13,8.35,13422,3198.5,31.88,7.6,54
Arkansas,Benton,292821,116801,23453,39.89,8.01,127881,24432.1,43.67,8.34,48139,19073.4,16.44,6.51,59
Arkansas,Boone,37737,10266,2819.2,27.2,7.47,18678,3093.5,49.5,8.2,8793,2659.8,23.3,7.05,62
Arkansas,Bradley,10361,2164,928.3,20.89,8.96,4532,1080.2,43.74,10.43,3665,987.6,35.37,9.53,68
Arkansas,Calhoun,4627,1188,416.6,25.68,9,2421,469.1,52.32,10.14,1018,422,22,9.12,72
Arkansas,Carroll,28353,7656,2227.9,27,7.86,12743,2544.2,44.94,8.97,7954,2258.9,28.05,7.97,74
Arkansas,Chicot,9432,2088,749.1,22.14,7.94,3752,916.3,39.78,9.71,3592,878.3,38.08,9.31,77
Arkansas,Clark,18802,5164,1477,27.47,7.86,8190,1675.4,43.56,8.91,5448,1511.1,28.98,8.04,86
Arkansas,Clay,14287,4099,1241.6,28.69,8.69,6556,1366.6,45.89,9.57,3632,1186.6,25.42,8.31,93
Arkansas,Cleburne,24955,5912,2005.1,23.69,8.03,11138,2250.6,44.63,9.02,7905,2009.9,31.68,8.05,97
Arkansas,Cleveland,7514,2692,689.2,35.83,9.17,3165,763.6,42.12,10.16,1657,673.4,22.05,8.96,103
Arkansas,Columbia,20856,5505,1741.4,26.4,8.35,7574,2004.2,36.32,9.61,7777,1835.1,37.29,8.8,107
Arkansas,Conway,20803,5121,1760.1,24.62,8.46,9036,1959.1,43.44,9.42,6646,1723.2,31.95,8.28,109
Arkansas,Craighead,109567,35747,9194.3,32.63,8.39,48210,9678.5,44,8.83,25610,7878.5,23.37,7.19,114
Arkansas,Crawford,60295,18724,5053.4,31.05,8.38,25477,5403.1,42.25,8.96,16094,4502.8,26.69,7.47,115
Arkansas,Crittenden,46943,11985,4407.4,25.53,9.39,21690,4737.7,46.2,10.09,13268,4056.6,28.26,8.64,119
Arkansas,Cross,16627,4998,1432.5,30.06,8.62,6595,1611.5,39.66,9.69,5034,1434.6,30.28,8.63,124
Arkansas,Dallas,6080,1565,580.8,25.74,9.55,2494,701,41.02,11.53,2021,673,33.24,11.07,128
Arkansas,Desha,11090,2622,942.7,23.64,8.5,4080,1126.7,36.79,10.16,4388,1061.6,39.57,9.57,130
Arkansas,Drew,16630,4457,1520.4,26.8,9.14,8501,1718.2,51.12,10.33,3672,1546.6,22.08,9.3,136
Arkansas,Faulkner,121777,43512,10078.6,35.73,8.28,54238,10618.6,44.54,8.72,24027,8584.5,19.73,7.05,141
Arkansas,Franklin,17168,4632,1454.2,26.98,8.47,7581,1592.8,44.16,9.28,4955,1367.2,28.86,7.96,144
Arkansas,Fulton,12143,2854,1027,23.5,8.46,5236,1147.7,43.12,9.45,4053,1021.7,33.38,8.41,146
Arkansas,Garland,99845,25825,8444.6,25.87,8.46,47952,9305.7,48.03,9.32,26068,8097.5,26.11,8.11,151
Arkansas,Grant,18049,5922,1566.5,32.81,8.68,8586,1701.8,47.57,9.43,3541,1437.7,19.62,7.97,155
Arkansas,Greene,46086,14139,3928.5,30.68,8.52,21072,4202.1,45.72,9.12,10875,3479.6,23.6,7.55,162
Arkansas,Hempstead,19677,5146,1586.9,26.15,8.06,8549,1859.5,43.45,9.45,5982,1702.4,30.4,8.65,172
Arkansas,Hot Spring,31263,8768,2529,28.05,8.09,14027,2812,44.87,8.99,8468,2453.9,27.09,7.85,184
Arkansas,Howard,12698,3384,1091.2,26.65,8.59,6042,1247.9,47.58,9.83,3272,1124.1,25.77,8.85,191
Arkansas,Independence,37211,9693,3020.8,26.05,8.12,18430,3336.7,49.53,8.97,9088,2866.9,24.42,7.7,200
Arkansas,Izard,13148,3664,1083.1,27.87,8.24,5711,1213.5,43.44,9.23,3773,1084,28.7,8.24,203
Arkansas,Jackson,14904,3072,1262.3,20.61,8.47,6541,1421.7,43.89,9.54,5291,1274.2,35.5,8.55,209
Arkansas,Jefferson,61077,14714,5121.3,24.09,8.38,28934,5875.4,47.37,9.62,17429,5385.9,28.54,8.82,213
Arkansas,Johnson,25402,5440,1929.5,21.42,7.6,13405,2140.3,52.77,8.43,6557,1835.9,25.81,7.23,218
Arkansas,Lafayette,6150,1031,531.5,16.76,8.64,2332,620,37.92,10.08,2787,581.1,45.32,9.45,222
Arkansas,Lawrence,15902,3952,1285.5,24.85,8.08,8044,1403.8,50.58,8.83,3906,1204.9,24.56,7.58,230
Arkansas,Lee,7084,1671,670.9,23.59,9.47,2599,835.7,36.69,11.8,2814,814.6,39.72,11.5,237
Arkansas,Lincoln,9684,2183,905.1,22.54,9.35,3655,1015.9,37.74,10.49,3846,904.1,39.71,9.34,244
Arkansas,Little River,11944,3234,1067.2,27.08,8.94,5280,1210,44.21,10.13,3430,1099.1,28.72,9.2,251
Arkansas,Logan,21029,6309,1628,30,7.74,9786,1786.1,46.54,8.49,4934,1539.6,23.46,7.32,258
Arkansas,Lonoke,74671,27217,6166.4,36.45,8.26,31849,6534.1,42.65,8.75,15605,5239.4,20.9,7.02,268
Arkansas,Madison,16960,5164,1482.9,30.45,8.74,7380,1629,43.51,9.6,4416,1397.1,26.04,8.24,277
Arkansas,Marion,16966,3683,1333.7,21.71,7.86,7857,1510.5,46.31,8.9,5426,1362.5,31.98,8.03,282
Arkansas,Miller,41888,11743,3749.2,28.03,8.95,17920,4003.4,42.78,9.56,12225,3387.2,29.18,8.09,287
Arkansas,Mississippi,39204,9360,3318.4,23.88,8.46,17768,3813.7,45.32,9.73,12076,3450,30.8,8.8,294
Arkansas,Monroe,6661,1283,612.1,19.26,9.19,2300,731.7,34.53,10.98,3078,698.7,46.21,10.49,300
