"GEO_ID","STATE","COUNTY","NAME","POPUNI","PRED0_E","PRED0_M","PRED0_PE","PRED0_PM","PRED12_E","PRED12_M","PRED12_PE","PRED12_PM","PRED3_E","PRED3_M","PRED3_PE","PRED3_PM"
0500000US48441,48,441,"Taylor County, Texas",140494,44199,13160.8,31.46,9.37,64547,13806.4,45.94,9.83,31748,11273.2,22.6,8.02
0500000US48443,48,443,"Terrell County, Texas",724,101,83.9,13.95,11.59,333,108.1,45.99,14.93,290,104.3,40.06,14.41
0500000US48445,48,445,"Terry County, Texas",10926,1786,1088.8,16.35,9.97,4497,1306.2,41.16,11.95,4643,1180.8,42.49,10.81
0500000US48447,48,447,"Throckmorton County, Texas",1495,378,167.4,25.28,11.2,660,189,44.15,12.64,457,167.6,30.57,11.21
0500000US48449,48,449,"Titus County, Texas",31031,6447,2447.8,20.78,7.89,15000,2851.4,48.34,9.19,9584,2536.4,30.89,8.17
0500000US48451,48,451,"Tom Green County, Texas",117287,34598,10095.7,29.5,8.61,58450,11049.9,49.84,9.42,24239,9539.4,20.67,8.13
0500000US48453,48,453,"Travis County, Texas",1289168,508119,121069.2,39.41,9.39,553242,127092.5,42.91,9.86,227807,102262.2,17.67,7.93
0500000US48455,48,455,"Trinity County, Texas",13825,2989,1175.4,21.62,8.5,6491,1356.1,46.95,9.81,4345,1241.4,31.43,8.98
0500000US48457,48,457,"Tyler County, Texas",18588,4741,1527.7,25.51,8.22,8014,1729.4,43.11,9.3,5833,1548.4,31.38,8.33
0500000US48459,48,459,"Upshur County, Texas",41654,11576,3274.5,27.79,7.86,18692,3643.1,44.87,8.75,11386,3170.3,27.33,7.61
0500000US48461,48,461,"Upton County, Texas",3253,922,345.5,28.34,10.62,1377,412.2,42.33,12.67,954,372.3,29.33,11.44
0500000US48463,48,463,"Uvalde County, Texas",24503,4615,2083,18.83,8.5,12315,2461.2,50.26,10.04,7573,2226.4,30.91,9.09
0500000US48465,48,465,"Val Verde County, Texas",46464,11535,3967.7,24.83,8.54,21929,4683,47.2,10.08,13000,4244.8,27.98,9.14
0500000US48467,48,467,"Van Zandt County, Texas",61125,15559,4751,25.45,7.77,30187,5301.8,49.39,8.67,15379,4627.9,25.16,7.57
0500000US48469,48,469,"Victoria County, Texas",90051,22990,7826.5,25.53,8.69,41103,8722.8,45.64,9.69,25958,7647.1,28.83,8.49
0500000US48471,48,471,"Walker County, Texas",60506,14857,5375.1,24.55,8.88,28609,5904.1,47.28,9.76,17040,5090.2,28.16,8.41
0500000US48473,48,473,"Waller County, Texas",55575,15076,4685.8,27.13,8.43,26893,5179.2,48.39,9.32,13606,4417.3,24.48,7.95
0500000US48475,48,475,"Ward County, Texas",11154,3649,929.1,32.71,8.33,4637,1098.3,41.57,9.85,2868,980.2,25.71,8.79
0500000US48477,48,477,"Washington County, Texas",34097,9683,2810.2,28.4,8.24,14598,3212,42.81,9.42,9816,2921.2,28.79,8.57
0500000US48479,48,479,"Webb County, Texas",265671,50185,22770.9,18.89,8.57,130486,26831.7,49.12,10.1,85000,24070.1,31.99,9.06
0500000US48481,48,481,"Wharton County, Texas",41600,9856,3492,23.69,8.39,19961,4156,47.98,9.99,11783,3790.6,28.32,9.11
0500000US48483,48,483,"Wheeler County, Texas",4924,812,431.6,16.49,8.77,2611,495.5,53.03,10.06,1501,442.6,30.48,8.99
0500000US48485,48,485,"Wichita County, Texas",124801,39870,10686.7,31.95,8.56,56925,11450.6,45.61,9.18,28006,9582.3,22.44,7.68
0500000US48487,48,487,"Wilbarger County, Texas",12546,3259,1198.2,25.98,9.55,5580,1384.6,44.48,11.04,3707,1234.8,29.55,9.84
0500000US48489,48,489,"Willacy County, Texas",17283,2653,1397.2,15.35,8.08,7180,1788.6,41.54,10.35,7450,1666.4,43.11,9.64
0500000US48491,48,491,"Williamson County, Texas",640164,261516,56439.1,40.85,8.82,275954,58772.4,43.11,9.18,102694,46589.9,16.04,7.28
0500000US48493,48,493,"Wilson County, Texas",51228,16099,3985.5,31.43,7.78,23348,4560.2,45.58,8.9,11781,4004,23,7.82
0500000US48495,48,495,"Winkler County, Texas",7333,1334,686.4,18.19,9.36,4572,817.2,62.35,11.14,1427,726.2,19.46,9.9
0500000US48497,48,497,"Wise County, Texas",71289,21646,5421.4,30.36,7.6,34399,5980.4,48.25,8.39,15244,5060.4,21.38,7.1
0500000US48499,48,499,"Wood County, Texas",44641,11097,3491.4,24.86,7.82,19605,4024.1,43.92,9.01,13939,3656.6,31.22,8.19
0500000US48501,48,501,"Yoakum County, Texas",7607,2165,806,28.46,10.6,3933,969.9,51.7,12.75,1509,869.2,19.84,11.43
0500000US48503,48,503,"Young County, Texas",17911,4165,1634.3,23.25,9.12,9149,1855.4,51.08,10.36,4597,1642.7,25.67,9.17
0500000US48505,48,505,"Zapata County, Texas",13908,2476,1212.7,17.8,8.72,6883,1554.5,49.49,11.18,4549,1430.3,32.71,10.28
0500000US48507,48,507,"Zavala County, Texas",9240,1433,962.9,15.51,10.42,4980,1241.3,53.9,13.43,2827,1154.7,30.6,12.5
0500000US49001,49,001,"Beaver County, Utah",7236,2314,754.8,31.98,10.43,3626,796.8,50.11,11.01,1296,622.2,17.91,8.6
0500000US49003,49,003,"Box Elder County, Utah",59517,23834,4494.1,40.05,7.55,27412,4574.6,46.06,7.69,8271,3261,13.9,5.48
0500000US49005,49,005,"Cache County, Utah",133604,58246,10966.3,43.6,8.21,59965,10986.7,44.88,8.22,15393,7296.2,11.52,5.46
0500000US49007,49,007,"Carbon County, Utah",19994,6767,1639.4,33.85,8.2,8040,1736.7,40.21,8.69,5187,1384.7,25.94,6.93
0500000US49009,49,009,"Daggett County, Utah",976,233,113.3,23.87,11.61,508,121.7,52.05,12.47,235,99.5,24.08,10.19
0500000US49011,49,011,"Davis County, Utah",366525,177393,30579.7,48.4,8.34,148696,30560.8,40.57,8.34,40436,20501.3,11.03,5.59
0500000US49013,49,013,"Duchesne County, Utah",19638,6367,1573.5,32.42,8.01,10313,1636.1,52.52,8.33,2958,1239.9,15.06,6.31
0500000US49015,49,015,"Emery County, Utah",9967,3520,880.6,35.32,8.84,4237,923,42.51,9.26,2210,711.8,22.17,7.14
0500000US49017,49,017,"Garfield County, Utah",4978,1366,488.2,27.44,9.81,2408,523.6,48.37,10.52,1204,429.1,24.19,8.62
0500000US49019,49,019,"Grand County, Utah",9637,2693,998,27.94,10.36,4694,1070.2,48.71,11.11,2250,875.8,23.35,9.09
0500000US49021,49,021,"Iron County, Utah",59541,20675,5178.7,34.72,8.7,29849,5282,50.13,8.87,9017,3782.6,15.14,6.35
0500000US49023,49,023,"Juab County, Utah",12115,4165,1088.6,34.38,8.99,5829,1118.4,48.11,9.23,2121,806.7,17.51,6.66
0500000US49025,49,025,"Kane County, Utah",7826,2789,853.4,35.64,10.9,3546,915.2,45.31,11.69,1491,750.6,19.05,9.59
0500000US49027,49,027,"Millard County, Utah",13071,5569,1050.9,42.61,8.04,5275,1109.3,40.36,8.49,2227,867.6,17.04,6.64
0500000US49029,49,029,"Morgan County, Utah",12657,6274,1291.2,49.57,10.2,5304,1324.2,41.91,10.46,1079,937.7,8.52,7.41
0500000US49031,49,031,"Piute County, Utah",1450,393,162.8,27.1,11.23,646,177.8,44.55,12.26,411,148.6,28.34,10.25
0500000US49033,49,033,"Rich County, Utah",2596,672,297.1,25.89,11.44,1409,311.7,54.28,12.01,515,240.5,19.84,9.26
0500000US49035,49,035,"Salt Lake County, Utah",1176487,496148,101552,42.17,8.63,511453,103681.9,43.47,8.81,168886,75188.8,14.36,6.39
0500000US49037,49,037,"San Juan County, Utah",14334,2850,1099.5,19.88,7.67,6190,1313,43.18,9.16,5294,1167.2,36.93,8.14
0500000US49039,49,039,"Sanpete County, Utah",26783,8793,1925.5,32.83,7.19,13121,2010.9,48.99,7.51,4869,1526.7,18.18,5.7
0500000US49041,49,041,"Sevier County, Utah",21736,8875,1588.7,40.83,7.31,9559,1657.1,43.98,7.62,3302,1267.6,15.19,5.83
0500000US49043,49,043,"Summit County, Utah",43045,18111,3725.7,42.07,8.66,19583,3809.4,45.49,8.85,5351,2669,12.43,6.2
0500000US49045,49,045,"Tooele County, Utah",76513,35895,7156.1,46.91,9.35,33327,7133.1,43.56,9.32,7291,4603,9.53,6.02
0500000US49047,49,047,"Uintah County, Utah",36051,10749,2988.6,29.82,8.29,20451,3131.2,56.73,8.69,4851,2383.9,13.46,6.61
0500000US49049,49,049,"Utah County, Utah",674436,307594,56600.8,45.61,8.39,298058,56493.3,44.19,8.38,68784,36423.1,10.2,5.4
0500000US49051,49,051,"Wasatch County, Utah",36007,16952,3465.1,47.08,9.62,14547,3539.5,40.4,9.83,4508,2575.7,12.52,7.15
0500000US49053,49,053,"Washington County, Utah",189588,63154,16765.8,33.31,8.84,94572,17275.6,49.88,9.11,31862,13044.4,16.81,6.88
0500000US49055,49,055,"Wayne County, Utah",2558,828,293.9,32.37,11.49,1195,312.5,46.72,12.22,535,250.6,20.91,9.8
0500000US49057,49,057,"Weber County, Utah",265384,115799,22549.5,43.63,8.5,112792,22702.6,42.5,8.55,36793,15764.3,13.86,5.94
0500000US50001,50,001,"Addison County, Vermont",34754,12491,2429.1,35.94,6.99,17007,2483.4,48.94,7.15,5256,1944.7,15.12,5.6
0500000US50003,50,003,"Bennington County, Vermont",36404,12282,3076.3,33.74,8.45,15353,3146.3,42.17,8.64,8769,2492.2,24.09,6.85
0500000US50005,50,005,"Caledonia County, Vermont",29655,11250,2408.2,37.94,8.12,12712,2453.2,42.87,8.27,5693,1894.3,19.2,6.39
0500000US50007,50,007,"Chittenden County, Vermont",160060,70205,13853.9,43.86,8.66,64994,13904.5,40.61,8.69,24861,10308.3,15.53,6.44
0500000US50009,50,009,"Essex County, Vermont",5925,1719,528.9,29.01,8.93,2763,545.8,46.63,9.21,1443,433.5,24.35,7.32
0500000US50011,50,011,"Franklin County, Vermont",50140,20731,3995.4,41.35,7.97,20404,3993.4,40.69,7.96,9005,2948.2,17.96,5.88
0500000US50013,50,013,"Grand Isle County, Vermont",7421,3330,600.7,44.87,8.09,3178,611.6,42.82,8.24,913,470.3,12.3,6.34
0500000US50015,50,015,"Lamoille County, Vermont",25555,9358,2226.1,36.62,8.71,11497,2251.2,44.99,8.81,4700,1696.6,18.39,6.64
0500000US50017,50,017,"Orange County, Vermont",29089,10571,2357.7,36.34,8.11,13286,2404,45.67,8.26,5232,1857.8,17.99,6.39
0500000US50019,50,019,"Orleans County, Vermont",27097,9716,2085.8,35.86,7.7,11763,2132.1,43.41,7.87,5618,1673.2,20.73,6.17
0500000US50021,50,021,"Rutland County, Vermont",58936,22514,4983.9,38.2,8.46,25577,5011.2,43.4,8.5,10845,3872.3,18.4,6.57
0500000US50023,50,023,"Washington County, Vermont",57705,24683,4898.9,42.77,8.49,23770,4958.6,41.19,8.59,9252,3811.6,16.03,6.61
0500000US50025,50,025,"Windham County, Vermont",45282,16051,3916.7,35.45,8.65,19240,4013.9,42.49,8.86,9991,3171.2,22.06,7
0500000US50027,50,027,"Windsor County, Vermont",57829,21515,4829.1,37.2,8.35,25456,4946.9,44.02,8.55,10858,3887.1,18.78,6.72
0500000US51001,51,001,"Accomack County, Virginia",33152,9647,2719.2,29.1,8.2,13861,3070.6,41.81,9.26,9644,2817.6,29.09,8.5
0500000US51003,51,003,"Albemarle County, Virginia",107699,43617,9230.9,40.5,8.57,45239,9703.1,42.01,9.01,18843,8075.4,17.5,7.5
0500000US51005,51,005,"Alleghany County, Virginia",14947,4767,1313,31.89,8.78,5883,1412.8,39.36,9.45,4297,1248,28.75,8.35
0500000US51007,51,007,"Amelia County, Virginia",13268,3687,1338.2,27.79,10.09,5487,1431.2,41.36,10.79,4094,1256.7,30.86,9.47
0500000US51009,51,009,"Amherst County, Virginia",30436,10154,2640.9,33.36,8.68,12967,2845.7,42.6,9.35,7315,2497.6,24.03,8.21
0500000US51011,51,011,"Appomattox County, Virginia",16353,5225,1356.5,31.95,8.3,7354,1453.4,44.97,8.89,3774,1265.1,23.08,7.74
0500000US51013,51,013,"Arlington County, Virginia",231836,111930,22046.3,48.28,9.51,88150,22299.4,38.02,9.62,31756,16693.5,13.7,7.2
0500000US51015,51,015,"Augusta County, Virginia",75212,26138,6321.9,34.75,8.41,33773,6733,44.9,8.95,15301,5761.9,20.34,7.66
0500000US51017,51,017,"Bath County, Virginia",4114,1641,466.2,39.89,11.33,1462,505.1,35.54,12.28,1011,447.8,24.57,10.88
0500000US51019,51,019,"Bedford County, Virginia",80064,28154,6486,35.16,8.1,37141,6819.6,46.39,8.52,14769,5716,18.45,7.14
0500000US51021,51,021,"Bland County, Virginia",5556,1162,545.4,20.91,9.82,2973,585.8,53.51,10.54,1421,513.2,25.58,9.24
0500000US51023,51,023,"Botetourt County, Virginia",33726,12811,2826.6,37.99,8.38,14689,3009.6,43.55,8.92,6226,2584.1,18.46,7.66
0500000US51025,51,025,"Brunswick County, Virginia",13929,3815,1229.3,27.39,8.83,5562,1397.2,39.93,10.03,4552,1313,32.68,9.43
0500000US51027,51,027,"Buchanan County, Virginia",18949,4713,1699.7,24.87,8.97,8088,1809.4,42.68,9.55,6148,1563.7,32.44,8.25
0500000US51029,51,029,"Buckingham County, Virginia",14922,4018,1218.5,26.93,8.17,6981,1328.6,46.78,8.9,3923,1191.5,26.29,7.98
0500000US51031,51,031,"Campbell County, Virginia",55227,19183,4455.9,34.73,8.07,24535,4698,44.43,8.51,11509,3985.1,20.84,7.22
0500000US51033,51,033,"Caroline County, Virginia",30971,9379,2918,30.28,9.42,14446,3115.8,46.64,10.06,7146,2666.4,23.07,8.61
0500000US51035,51,035,"Carroll County, Virginia",29026,8070,2629.1,27.8,9.06,14080,2821.6,48.51,9.72,6876,2443.1,23.69,8.42
0500000US51036,51,036,"Charles City County, Virginia",6594,1694,522.1,25.69,7.92,3040,587.1,46.1,8.9,1860,551.6,28.21,8.37
0500000US51037,51,037,"Charlotte County, Virginia",11374,2739,978.9,24.08,8.61,5267,1064.9,46.31,9.36,3368,956.8,29.61,8.41
0500000US51041,51,041,"Chesterfield County, Virginia",366709,161874,30523.7,44.14,8.32,147509,30909.4,40.23,8.43,57326,23633,15.63,6.44
0500000US51043,51,043,"Clarke County, Virginia",14834,5173,1308.9,34.87,8.82,6791,1405.8,45.78,9.48,2870,1226.8,19.35,8.27
0500000US51045,51,045,"Craig County, Virginia",4856,1041,572.1,21.44,11.78,2642,607.7,54.41,12.51,1173,518.7,24.16,10.68
0500000US51047,51,047,"Culpeper County, Virginia",52469,19695,4458.7,37.54,8.5,23783,4738.7,45.33,9.03,8991,3978.9,17.14,7.58
0500000US51049,51,049,"Cumberland County, Virginia",9681,2950,948.2,30.47,9.79,4641,1036.5,47.94,10.71,2090,933.5,21.59,9.64
0500000US51051,51,051,"Dickenson County, Virginia",13375,4035,1150.4,30.17,8.6,5013,1222.7,37.48,9.14,4327,1048.9,32.35,7.84
0500000US51053,51,053,"Dinwiddie County, Virginia",27722,10489,2529.8,37.84,9.13,11210,2655.7,40.44,9.58,6023,2245.8,21.73,8.1
0500000US51057,51,057,"Essex County, Virginia",10573,2594,900.3,24.53,8.52,5393,1004.1,51.01,9.5,2586,921,24.46,8.71
0500000US51059,51,059,"Fairfax County, Virginia",1132649,510355,95796.4,45.06,8.46,454840,98643.6,40.16,8.71,167454,77010.9,14.78,6.8
0500000US51061,51,061,"Fauquier County, Virginia",73724,32646,6441.8,44.28,8.74,28928,6608.9,39.24,8.96,12150,5199.9,16.48,7.05
0500000US51063,51,063,"Floyd County, Virginia",15566,4772,1433.9,30.66,9.21,7651,1529.7,49.15,9.83,3143,1317.4,20.19,8.46
0500000US51065,51,065,"Fluvanna County, Virginia",26570,11045,2243,41.57,8.44,11264,2404.9,42.39,9.05,4261,2078.4,16.04,7.82
0500000US51067,51,067,"Franklin County, Virginia",54212,17548,4564.7,32.37,8.42,23869,4913.7,44.03,9.06,12795,4275.7,23.6,7.89
0500000US51069,51,069,"Frederick County, Virginia",92819,37568,7690.6,40.47,8.29,39112,7908.4,42.14,8.52,16139,6273.9,17.39,6.76
0500000US51071,51,071,"Giles County, Virginia",16562,5427,1416.8,32.77,8.55,7342,1499.3,44.33,9.05,3793,1279.4,22.9,7.72
0500000US51073,51,073,"Gloucester County, Virginia",39069,14541,3406.1,37.22,8.72,17217,3562.8,44.07,9.12,7311,2962.6,18.71,7.58
0500000US51075,51,075,"Goochland County, Virginia",24591,9689,2273.3,39.4,9.24,10585,2396.9,43.04,9.75,4317,2040.5,17.56,8.3
0500000US51077,51,077,"Grayson County, Virginia",14505,3717,1240.9,25.63,8.55,6010,1345.1,41.43,9.27,4778,1187.4,32.94,8.19
0500000US51079,51,079,"Greene County, Virginia",20968,7849,1911.6,37.43,9.12,9027,2028.4,43.05,9.67,4092,1713.2,19.52,8.17
0500000US51081,51,081,"Greensville County, Virginia",7980,1933,737,24.22,9.24,3612,833.5,45.26,10.44,2435,778,30.51,9.75
0500000US51083,51,083,"Halifax County, Virginia",33401,8453,2738.6,25.31,8.2,14737,3046.2,44.12,9.12,10211,2801.5,30.57,8.39
0500000US51085,51,085,"Hanover County, Virginia",110088,50514,9004.2,45.89,8.18,41262,9143,37.48,8.31,18312,7097.1,16.63,6.45
0500000US51087,51,087,"Henrico County, Virginia",332483,138992,28564,41.8,8.59,133480,29451.8,40.15,8.86,60011,23397.3,18.05,7.04
0500000US51089,51,089,"Henry County, Virginia",49957,13067,3989.5,26.16,7.99,22365,4403.1,44.77,8.81,14525,3986.7,29.08,7.98
0500000US51091,51,091,"Highland County, Virginia",2226,665,236.7,29.87,10.63,1002,263.9,45.01,11.86,559,239.3,25.11,10.75
0500000US51093,51,093,"Isle of Wight County, Virginia",39278,16195,3123.3,41.23,7.95,15778,3218,40.17,8.19,7305,2624.7,18.6,6.68
0500000US51095,51,095,"James City County, Virginia",79354,30019,6712.8,37.83,8.46,34200,6979.9,43.1,8.8,15135,5725.1,19.07,7.21
0500000US51097,51,097,"King and Queen County, Virginia",6662,1589,594.6,23.85,8.93,3792,646.8,56.92,9.71,1281,579.9,19.23,8.7
0500000US51099,51,099,"King George County, Virginia",27489,12935,2230.7,47.06,8.11,10775,2359,39.2,8.58,3779,1973.1,13.75,7.18
0500000US51101,51,101,"King William County, Virginia",18171,6944,1661.4,38.21,9.14,7612,1746.8,41.89,9.61,3615,1464.4,19.89,8.06
0500000US51103,51,103,"Lancaster County, Virginia",10903,2599,873,23.84,8.01,5368,1030.2,49.23,9.45,2936,986,26.93,9.04
0500000US51105,51,105,"Lee County, Virginia",20830,6014,1850.7,28.87,8.88,7683,1969.1,36.88,9.45,7133,1685.1,34.24,8.09
0500000US51107,51,107,"Loudoun County, Virginia",426594,216458,35806.8,50.74,8.39,164731,36350.4,38.62,8.52,45405,26782.9,10.64,6.28
0500000US51109,51,109,"Louisa County, Virginia",38841,12325,3226.8,31.73,8.31,17118,3442.1,44.07,8.86,9398,2969.8,24.2,7.65
0500000US51111,51,111,"Lunenburg County, Virginia",11009,2706,951,24.58,8.64,4332,1057.9,39.35,9.61,3971,967,36.07,8.78
0500000US51113,51,113,"Madison County, Virginia",13939,4100,1290.1,29.41,9.26,6480,1379.6,46.49,9.9,3359,1197.1,24.1,8.59
0500000US51115,51,115,"Mathews County, Virginia",8546,2722,866.7,31.85,10.14,3852,959.8,45.07,11.23,1972,871.4,23.08,10.2
0500000US51117,51,117,"Mecklenburg County, Virginia",29781,7677,2375.7,25.78,7.98,13039,2667.9,43.78,8.96,9065,2483.7,30.44,8.34
0500000US51119,51,119,"Middlesex County, Virginia",10565,3179,900.5,30.09,8.52,4286,1016.4,40.57,9.62,3100,945.7,29.34,8.95
0500000US51121,51,121,"Montgomery County, Virginia",89046,33582,7919.9,37.71,8.89,36996,8019.5,41.55,9.01,18468,6074,20.74,6.82
0500000US51125,51,125,"Nelson County, Virginia",14790,3700,1332.1,25.02,9.01,7326,1468.6,49.53,9.93,3764,1320.4,25.45,8.93
0500000US51127,51,127,"New Kent County, Virginia",23523,9413,2008.6,40.02,8.54,10201,2123.9,43.37,9.03,3909,1799.2,16.62,7.65
0500000US51131,51,131,"Northampton County, Virginia",12011,3060,933.4,25.48,7.77,5464,1071.1,45.49,8.92,3487,1005.5,29.03,8.37
0500000US51133,51,133,"Northumberland County, Virginia",12029,2952,1033.7,24.54,8.59,5373,1213.1,44.67,10.08,3704,1145.3,30.79,9.52
0500000US51135,51,135,"Nottoway County, Virginia",13971,3396,1313.2,24.31,9.4,5542,1440.5,39.67,10.31,5033,1309.7,36.02,9.37
0500000US51137,51,137,"Orange County, Virginia",36889,13704,3288.2,37.15,8.91,17019,3432.6,46.14,9.31,6166,2831.1,16.72,7.67
0500000US51139,51,139,"Page County, Virginia",23747,7820,2013.9,32.93,8.48,10120,2134.9,42.62,8.99,5807,1817.8,24.45,7.65
0500000US51141,51,141,"Patrick County, Virginia",17484,5146,1525.1,29.43,8.72,7877,1653.7,45.05,9.46,4461,1464.3,25.51,8.38
0500000US51143,51,143,"Pittsylvania County, Virginia",59108,16710,4736.2,28.27,8.01,25466,5140.5,43.08,8.7,16932,4565.2,28.65,7.72
0500000US51145,51,145,"Powhatan County, Virginia",30069,12782,2718.4,42.51,9.04,12490,2865.9,41.54,9.53,4797,2415.3,15.95,8.03
0500000US51147,51,147,"Prince Edward County, Virginia",18425,5544,1565.6,30.09,8.5,8000,1725.5,43.42,9.36,4881,1576,26.49,8.55
0500000US51149,51,149,"Prince George County, Virginia",38795,14447,3205.7,37.24,8.26,18106,3491.6,46.67,9,6242,2788.4,16.09,7.19
0500000US51153,51,153,"Prince William County, Virginia",483265,198286,39313.9,41.03,8.14,213694,41070.2,44.22,8.5,71285,32370.2,14.75,6.7
0500000US51155,51,155,"Pulaski County, Virginia",32974,11646,2861.1,35.32,8.68,12736,3054.3,38.62,9.26,8592,2641.9,26.06,8.01
0500000US51157,51,157,"Rappahannock County, Virginia",7381,2498,769.6,33.84,10.43,3503,838,47.46,11.35,1380,741.8,18.7,10.05
0500000US51159,51,159,"Richmond County, Virginia",7535,1967,767.3,26.1,10.18,3746,849.9,49.71,11.28,1822,774.6,24.18,10.28
0500000US51161,51,161,"Roanoke County, Virginia",95240,37721,7976.1,39.61,8.37,39700,8142.4,41.68,8.55,17819,6449.4,18.71,6.77
0500000US51163,51,163,"Rockbridge County, Virginia",22248,6307,1877.7,28.35,8.44,11113,2034.1,49.95,9.14,4828,1788.1,21.7,8.04
0500000US51165,51,165,"Rockingham County, Virginia",83080,30355,6496,36.54,7.82,36291,6896.8,43.68,8.3,16434,5839.7,19.78,7.03
0500000US51167,51,167,"Russell County, Virginia",25405,7816,2255.9,30.77,8.88,9792,2386.4,38.54,9.39,7797,2027.6,30.69,7.98
0500000US51169,51,169,"Scott County, Virginia",20851,5407,1657.5,25.93,7.95,8565,1772.4,41.08,8.5,6879,1538.5,32.99,7.38
0500000US51171,51,171,"Shenandoah County, Virginia",44671,14272,3585.1,31.95,8.03,19529,3855.2,43.72,8.63,10870,3327.1,24.33,7.45
0500000US51173,51,173,"Smyth County, Virginia",29189,8850,2365.2,30.32,8.1,12325,2509.6,42.22,8.6,8014,2151.8,27.46,7.37
0500000US51175,51,175,"Southampton County, Virginia",16526,5546,1451.1,33.56,8.78,7245,1583.4,43.84,9.58,3735,1425.9,22.6,8.63
0500000US51177,51,177,"Spotsylvania County, Virginia",143676,62787,11930.8,43.7,8.3,60262,12199.9,41.94,8.49,20627,9533.8,14.36,6.64
0500000US51179,51,179,"Stafford County, Virginia",159356,76772,13604.2,48.18,8.54,64130,13828.1,40.24,8.68,18454,10496.6,11.58,6.59
0500000US51181,51,181,"Surry County, Virginia",6530,1954,574,29.92,8.79,2319,637.6,35.51,9.76,2257,590,34.56,9.04
0500000US51183,51,183,"Sussex County, Virginia",8350,2851,777,34.14,9.31,3342,871.4,40.02,10.44,2157,814.4,25.83,9.75
0500000US51185,51,185,"Tazewell County, Virginia",38572,11579,3347.1,30.02,8.68,15918,3566,41.27,9.25,11075,3069.1,28.71,7.96
0500000US51187,51,187,"Warren County, Virginia",40540,15662,3484.2,38.63,8.59,16921,3607,41.74,8.9,7957,2922.6,19.63,7.21
0500000US51191,51,191,"Washington County, Virginia",52232,16843,4181.7,32.25,8.01,22871,4463.7,43.79,8.55,12518,3846.2,23.97,7.36
0500000US51193,51,193,"Westmoreland County, Virginia",18731,5056,1619.6,26.99,8.65,8209,1805.3,43.83,9.64,5466,1646.3,29.18,8.79
0500000US51195,51,195,"Wise County, Virginia",33294,9400,3042.9,28.23,9.14,14997,3203.6,45.04,9.62,8897,2710.1,26.72,8.14
0500000US51197,51,197,"Wythe County, Virginia",28156,8366,2409.2,29.71,8.56,11854,2550.2,42.1,9.06,7936,2169.8,28.19,7.71
