State,County,Males,Females,Under 6 Years,6 to 18 years,19 to 25 years,26 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 to 74 years,75 years and older,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Hispanic or Latino (of any race),White alone (not hispanic or Latino),Under $25K,$25K to $49K,$50K to $74K,$75K to $99K,$100K and over,Employed,Unemployed,Not in labor force,Insured,Uninsured,CensusObjectID
Nebraska,Grant,381,308,59,125,59,65,73,52,98,95,63,671,5,1,1,0,6,5,0,671,111,168,161,126,83,267,0,80,598,91,1395
Nebraska,Greeley,1173,1163,185,388,147,208,238,241,339,281,309,2272,5,6,3,0,27,23,53,2244,332,713,397,310,584,921,15,237,2199,137,1397
Nebraska,Hall,30593,29943,5617,11955,4902,7217,7466,7313,7344,5090,3632,47882,1738,429,675,224,7246,2342,17454,39700,7340,12009,13586,9550,17818,28151,1042,5049,53395,7141,1402
Nebraska,Hamilton,4492,4593,732,1562,675,907,1007,1107,1355,998,742,8681,0,0,48,9,102,245,332,8591,490,1465,2113,1334,3678,4331,113,607,8551,534,1405
Nebraska,Harlan,1664,1671,269,507,273,258,338,354,515,407,414,3169,24,11,47,1,49,34,108,3141,522,650,510,558,1090,1512,11,215,3123,212,1409
Nebraska,Hayes,452,437,63,129,47,81,91,106,179,97,96,867,0,2,0,0,13,7,63,824,122,219,225,145,178,410,2,92,830,59,1411
Nebraska,Hitchcock,1418,1335,235,459,168,213,302,280,420,374,302,2631,0,4,0,0,0,118,41,2595,507,660,674,454,458,1066,21,296,2464,289,1414
Nebraska,Holt,5050,4914,698,1878,711,909,1037,1063,1579,1165,924,9674,21,64,41,2,28,134,513,9257,1031,1925,2600,1936,2417,4649,59,591,9379,585,1416
Nebraska,Hooker,366,350,63,97,69,35,80,114,93,47,118,642,4,4,0,0,25,41,53,614,73,153,197,141,114,294,9,88,629,87,1418
Nebraska,Howard,3252,3176,569,1028,469,567,740,774,931,741,609,6001,10,3,18,2,100,294,168,5937,645,1594,1259,1579,1351,2988,86,407,6153,275,1311
Nebraska,Jefferson,3393,3605,486,1044,435,659,731,788,1211,900,744,6759,49,30,22,0,46,92,312,6523,1185,1474,1675,937,1721,2911,61,852,6437,561,1312
Nebraska,Johnson,2050,2017,282,721,376,319,345,494,644,475,411,3672,19,0,55,0,130,191,384,3532,496,1067,777,679,1048,1725,21,432,3822,245,1313
Nebraska,Kearney,3247,3281,525,1223,469,655,750,732,947,665,562,6269,4,53,30,0,21,151,468,5955,520,1513,1478,1032,1985,2953,32,568,6182,346,1314
Nebraska,Keith,4076,3919,443,1260,503,661,842,934,1230,1137,985,7592,129,58,38,6,32,140,597,7152,1237,1609,2080,1180,1868,3319,108,743,7322,673,1316
Nebraska,Keya Paha,458,417,48,182,55,22,97,98,164,78,131,863,0,0,0,0,1,11,11,863,142,127,226,124,256,366,0,70,831,44,1318
Nebraska,Kimball,1813,1710,150,637,186,289,416,391,581,434,439,3300,4,73,12,0,7,127,332,3032,642,793,988,656,444,1485,119,259,3014,509,1320
Nebraska,Knox,4095,4128,622,1477,575,658,807,883,1249,1027,925,7119,16,811,30,2,52,193,254,7012,965,1894,1924,1727,1709,3538,113,521,7716,507,1322
Nebraska,Lancaster,154745,156418,23593,53510,46447,37907,38379,32951,35077,26374,16925,265961,11449,1864,13394,205,4085,14205,22387,251415,34180,56569,58814,45834,106533,156592,4800,29369,288492,22671,1324
Nebraska,Lincoln,17110,17551,2656,6004,2639,3508,4241,4122,4967,3729,2795,32412,549,212,248,21,260,959,3164,30257,4164,6972,7359,6144,9645,15749,512,3216,31396,3265,1327
Nebraska,Logan,475,421,54,211,65,28,143,129,94,105,67,885,0,4,0,0,0,7,26,861,113,312,164,111,196,348,1,110,812,84,1328
Nebraska,Loup,365,325,53,77,68,113,37,65,119,99,59,629,0,3,0,0,0,58,58,620,108,163,231,97,91,321,0,81,643,47,1331
Nebraska,McPherson,207,213,13,41,27,21,34,49,96,85,54,415,0,0,0,0,5,0,5,415,64,108,78,96,74,165,0,62,406,14,1332
Nebraska,Madison,17175,17253,3179,6111,3243,4015,4151,3784,4906,2882,2157,30775,417,523,634,0,1067,1012,5362,27228,4885,7804,6869,5035,9411,16185,504,3410,31567,2861,1335
Nebraska,Merrick,3844,3879,563,1269,586,749,887,942,1169,855,703,7305,47,24,96,0,107,144,375,7109,965,1727,1484,1337,2150,3520,52,761,7122,601,1337
Nebraska,Morrill,2364,2198,359,841,312,457,520,526,658,456,433,4216,0,15,37,0,16,278,719,3731,666,1131,954,625,1177,1927,96,450,4197,365,1339
Nebraska,Nance,1713,1722,215,573,263,299,410,387,599,354,335,3347,3,19,0,0,8,58,100,3300,448,777,884,535,750,1554,79,325,3260,175,1341
Nebraska,Nemaha,3459,3431,467,1177,811,711,735,720,927,761,581,6441,101,18,50,2,23,255,194,6293,1025,1582,1059,893,1885,2771,150,983,6292,598,1343
Nebraska,Nuckolls,2033,2103,259,685,222,337,407,416,724,542,544,4013,6,31,47,7,3,29,123,3901,572,928,1118,800,718,1794,23,289,3817,319,1345
Nebraska,Otoe,7789,7950,1355,2641,1264,1540,1793,2002,2236,1572,1336,14668,96,12,35,0,394,534,1292,13931,2029,2924,3139,2567,5080,7238,203,1394,14775,964,1348
Nebraska,Pawnee,1271,1332,224,387,159,206,249,261,399,370,348,2511,5,0,0,0,0,87,51,2476,596,634,632,290,451,963,55,256,2207,396,1350
Nebraska,Perkins,1497,1362,242,487,136,316,351,281,399,365,282,2800,5,4,0,0,19,31,127,2697,263,573,564,520,939,1259,8,216,2707,152,1352
Nebraska,Phelps,4438,4379,607,1636,601,973,988,1078,1239,916,779,8353,9,79,19,13,46,298,503,8102,1155,1589,1893,1223,2933,4111,27,741,8342,475,1355
Nebraska,Pierce,3475,3544,530,1298,487,636,830,912,1036,716,574,6778,8,13,18,0,13,189,146,6727,751,1687,1369,1068,2144,3350,114,437,6583,436,1356
Nebraska,Platte,16883,16104,2933,6332,2413,3567,4068,3586,4369,3162,2557,29940,168,67,272,5,1268,1267,6580,25538,2773,6967,6456,6976,9641,15258,368,2377,29881,3106,1359
Nebraska,Polk,2529,2600,300,976,350,427,554,651,790,632,449,4888,10,9,0,0,103,119,300,4697,561,802,1498,965,1303,2216,144,412,4504,625,1362
Nebraska,Red Willow,5125,5343,798,1951,733,1065,1136,1106,1588,1074,1017,9872,36,36,19,0,140,365,571,9606,1380,2862,2397,1047,2612,4769,112,747,9536,932,1364
Nebraska,Richardson,3900,3869,541,1220,565,612,823,916,1273,972,847,7220,78,178,11,0,2,280,157,7137,1625,2146,1208,1306,1484,3389,82,718,7007,762,1365
Nebraska,Rock,756,643,131,199,144,135,115,148,209,174,144,1351,24,13,0,0,2,9,9,1350,190,358,293,183,350,651,3,97,1257,142,1366
Nebraska,Saline,6950,7045,1062,2716,1603,1253,2103,1549,1736,1098,875,12171,197,37,456,0,620,514,3620,9581,1513,3869,2623,1598,3721,6471,152,1621,12364,1631,1367
Nebraska,Sarpy,88444,91041,16309,36152,14809,22488,25582,22618,20508,13091,7928,154118,6963,851,4612,144,4577,8220,17461,143834,10948,21839,29250,29730,87557,87743,2399,15863,169295,10190,1368
Nebraska,Saunders,10563,10422,1621,3869,1530,1929,2353,2641,3240,2200,1602,20334,128,32,74,0,46,371,477,19950,1481,3201,3850,3494,8941,10041,136,1516,20146,839,1370
Nebraska,Scotts Bluff,16953,18328,2765,6680,2680,3943,4055,3882,4795,3651,2830,31156,219,672,228,40,1031,1935,8655,25134,5212,7605,7439,5051,9770,15105,665,3585,31988,3293,1373
Nebraska,Seward,8637,8302,1173,3251,1993,1623,1937,1989,2175,1598,1200,16303,84,19,75,0,80,378,465,16028,1326,2431,3283,2967,5756,8071,187,1459,16004,935,1375
Nebraska,Sheridan,2466,2686,380,800,351,508,493,553,754,731,582,4244,120,488,64,1,16,219,298,4172,1076,1430,1003,667,895,2162,32,465,4457,695,1376
Nebraska,Sherman,1494,1466,194,448,190,223,290,342,499,422,352,2869,5,0,22,1,32,31,65,2836,397,733,674,527,624,1260,18,266,2693,267,1377
Nebraska,Sioux,608,690,154,157,148,184,62,123,208,159,103,1192,37,7,0,0,53,9,54,1191,139,536,204,144,275,598,17,110,1133,165,1380
Nebraska,Stanton,3035,2841,474,1100,403,590,679,712,895,598,425,5631,116,0,11,0,50,68,355,5326,452,1135,1228,1412,1649,2850,42,387,5561,315,1382
Nebraska,Thayer,2428,2432,356,795,365,364,513,561,724,637,545,4654,15,10,0,0,31,150,139,4584,677,1094,1186,889,1009,2161,35,331,4571,289,1383
Nebraska,Thomas,268,318,69,60,26,150,27,24,81,95,54,579,0,2,0,0,0,5,0,579,71,118,128,54,215,244,6,58,572,14,1384
Nebraska,Thurston,3491,3691,874,1826,681,809,686,689,766,514,337,2654,12,4182,53,0,66,215,499,2504,1163,1498,1515,1324,1676,2577,364,690,5651,1531,1385
Nebraska,Valley,1974,2075,272,679,225,356,406,476,603,559,473,3976,17,15,0,0,6,35,91,3891,497,859,730,1052,889,1735,16,315,3705,344,1386
Nebraska,Washington,10155,10230,1462,3638,1691,1752,2556,2654,3061,2217,1354,19620,129,0,68,34,131,403,574,19226,1708,2792,3479,2724,9566,9623,241,1850,19429,956,1387
Nebraska,Wayne,4692,4664,530,1759,1770,830,1028,831,1166,744,698,8893,116,14,67,0,53,213,595,8376,1218,1207,1950,1292,2397,4749,132,744,9037,319,1388
Nebraska,Webster,1715,1707,204,605,251,313,338,432,546,414,319,3280,3,29,0,30,7,73,181,3133,414,829,747,534,898,1568,27,285,3183,239,1389
Nebraska,Wheeler,350,339,50,46,13,61,62,79,159,105,114,682,0,0,1,0,4,2,14,672,118,229,155,96,91,313,0,61,622,67,1390
Nebraska,York,6469,6502,1207,2083,1206,1301,1397,1345,1841,1421,1170,12304,113,4,27,0,179,344,546,11988,1421,2571,2596,2084,3988,5975,160,955,12234,737,1392
New Hampshire,Belknap,29457,30973,3192,8785,4299,5649,6655,8199,10748,8146,4757,57916,391,205,623,7,170,1118,1068,57148,6204,9944,9930,10294,23878,27527,1183,6840,56419,4011,1432
New Hampshire,Carroll,24105,23957,2338,5737,2589,4154,4494,6217,9122,8292,5119,46479,228,127,360,0,75,793,740,45949,5105,9063,9554,7250,16959,20505,1073,4998,44257,3805,1435
New Hampshire,Cheshire,36894,38422,4331,10619,8332,8031,7903,9479,11845,9017,5759,71418,636,183,704,31,401,1943,1467,70765,7402,11404,14054,12296,26445,35541,1324,8725,70666,4650,1437
New Hampshire,Coos,15045,14527,1444,3933,1969,2827,2842,4139,5332,4312,2774,28962,56,44,170,1,9,330,205,28823,4440,7673,6044,4413,6838,12693,534,3882,27183,2389,1440
New Hampshire,Grafton,43953,45376,4348,12225,10733,10098,9137,10934,13956,10776,7122,81622,1155,268,3184,47,346,2707,2225,80301,9972,13447,14997,13713,31482,41361,1200,12297,82951,6378,1442
New Hampshire,Hillsborough,204725,206203,25958,64157,36151,50537,50492,59848,61371,38160,24254,361201,11260,488,17042,142,4396,16399,29162,343773,32056,51670,59552,56585,206856,208790,8266,41343,385578,25350,1443
New Hampshire,Merrimack,71577,75780,8994,21993,13487,16004,16881,20644,22969,16335,10050,137767,2127,480,3116,9,458,3400,3172,135724,11529,18188,22510,24381,67368,71194,2454,16337,138880,8477,1444
New Hampshire,Rockingham,151476,154394,17026,46072,22622,32806,35806,46922,50759,33628,20229,287752,2617,143,6152,54,1917,7235,9549,281372,17399,29097,40440,40662,177631,155696,5184,28035,291377,14493,1448
