state,declarationDate,incidentType,designatedArea
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Douglas (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Elk (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Coffey (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Decatur (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Crawford (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Franklin (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Geary (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Gove (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Graham (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Greenwood (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Jackson (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Jefferson (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Jewell (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Labette (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Leavenworth (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Lyon (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Marshall (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Miami (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Logan (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Morris (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Nemaha (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Linn (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Montgomery (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Neosho (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Norton (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Osage (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Phillips (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Pottawatomie (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Riley (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Rooks (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Republic (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Rawlins (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Shawnee (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Sheridan (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Wallace (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Washington (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Oglala Sioux Tribe of the Pine Ridge Reservation
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Wabaunsee (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Rosebud Indian Reservation
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Brule (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Campbell (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Gregory (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Jones (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Clay (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Mellette (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Wyandotte (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Woodson (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Lyman (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Perkins (County)
KS,2010-03-09T18:28:00.000Z,Severe Storm(s),Wilson (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Tripp (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Turner (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Yankton (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Cheyenne River Indian Reservation
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Oglala Lakota (County)
SD,2010-03-09T18:30:00.000Z,Severe Storm(s),Todd (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Standing Rock Sioux Tribe of North & South Dakota
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Aurora (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Brule (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Lake Traverse (Sisseton) Indian Reservation
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Campbell (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Corson (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Day (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Deuel (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Dewey (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Buffalo (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Douglas (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Edmunds (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Faulk (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Grant (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Gregory (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Harding (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Hughes (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Hutchinson (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Hyde (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Jerauld (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Hand (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),McPherson (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Meade (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),McCook (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Perkins (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Potter (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Roberts (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Sully (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Turner (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Walworth (County)
SD,2010-03-10T14:00:00.000Z,Severe Storm(s),Ziebach (County)
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),White Mountain Apache Tribe
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),Gila River Indian Reservation
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),Hopi Indian Reservation
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),Navajo Nation Reservation (Also NM and UT)
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),San Carlos Indian Reservation
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),Tohono O'odham Reservation and Trust Lands
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),Apache (County)
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),Coconino (County)
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),Gila (County)
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),Greenlee (County)
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),La Paz (County)
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),Mohave (County)
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),Navajo (County)
AZ,2010-03-18T13:40:00.000Z,Severe Storm(s),Yavapai (County)
NJ,2010-03-23T15:50:00.000Z,Snow,Atlantic (County)
NJ,2010-03-23T15:50:00.000Z,Snow,Burlington (County)
NJ,2010-03-23T15:50:00.000Z,Snow,Cape May (County)
NJ,2010-03-23T15:50:00.000Z,Snow,Gloucester (County)
NJ,2010-03-23T15:50:00.000Z,Snow,Salem (County)
NJ,2010-03-23T15:50:00.000Z,Snow,Cumberland (County)
DC,2010-03-24T16:05:00.000Z,Severe Storm(s),District of Columbia (County-equivalent)
ME,2010-03-25T11:10:00.000Z,Severe Storm(s),Cumberland (County)
NJ,2010-03-23T15:50:00.000Z,Snow,Camden (County)
ME,2010-03-25T11:10:00.000Z,Severe Storm(s),Knox (County)
ME,2010-03-25T11:10:00.000Z,Severe Storm(s),Lincoln (County)
ME,2010-03-25T11:10:00.000Z,Severe Storm(s),Sagadahoc (County)
ME,2010-03-25T11:10:00.000Z,Severe Storm(s),"York (County)(in MSA 6400,6450)"
NH,2010-03-29T15:01:00.000Z,Severe Storm(s),"Hillsborough (County)(in (P)MSA 4560,4760,5350)"
NH,2010-03-29T15:01:00.000Z,Severe Storm(s),Merrimack (County)
NH,2010-03-29T15:01:00.000Z,Severe Storm(s),"Rockingham (County)(in (P)MSA 4160,4760,6450)"
NH,2010-03-29T15:01:00.000Z,Severe Storm(s),Grafton (County)
NH,2010-03-29T15:01:00.000Z,Severe Storm(s),Strafford (County)
NH,2010-03-29T15:01:00.000Z,Severe Storm(s),Sullivan (County)
WV,2010-03-29T14:05:00.000Z,Severe Storm(s),Summers (County)
WV,2010-03-29T14:05:00.000Z,Severe Storm(s),Kanawha (County)
WV,2010-03-29T14:05:00.000Z,Severe Storm(s),Fayette (County)
WV,2010-03-29T14:05:00.000Z,Severe Storm(s),Greenbrier (County)
WV,2010-03-29T14:05:00.000Z,Severe Storm(s),Mercer (County)
WV,2010-03-29T14:05:00.000Z,Severe Storm(s),Raleigh (County)
RI,2010-03-29T15:06:00.000Z,Severe Storm(s),Bristol (County)
RI,2010-03-29T15:06:00.000Z,Severe Storm(s),Kent (County)
RI,2010-03-29T15:06:00.000Z,Severe Storm(s),"Newport (County)(in PMSA 2480,6480)"
RI,2010-03-29T15:06:00.000Z,Severe Storm(s),"Providence (County)(in PMSA 6060,6480)"
MA,2010-03-29T19:09:00.000Z,Severe Storm(s),"Bristol (County)(in (P)MSA 1120,1200,2480,5400,6060)"
MA,2010-03-29T19:09:00.000Z,Severe Storm(s),"Essex (County)(in PMSA 1120,4160,7090)"
RI,2010-03-29T15:06:00.000Z,Severe Storm(s),"Washington (County)(in (P)MSA 5520,6480)"
MA,2010-03-29T19:09:00.000Z,Severe Storm(s),"Middlesex (County)(in (P)MSA 1120,2600,4560)"
MA,2010-03-29T19:09:00.000Z,Severe Storm(s),"Plymouth (County)(in (P)MSA 1120,1200,5400)"
MA,2010-03-29T19:09:00.000Z,Severe Storm(s),"Norfolk (County)(in PMSA 1120,1200,6060)"
MA,2010-03-29T19:09:00.000Z,Severe Storm(s),Suffolk (County)
MA,2010-03-29T19:09:00.000Z,Severe Storm(s),"Worcester (County) (in (P)MSA 1120,2600,9240)"
DE,2010-03-31T09:30:00.000Z,Snow,Kent (County)
DE,2010-03-31T09:30:00.000Z,Snow,New Castle (County)
DE,2010-03-31T09:30:00.000Z,Snow,Sussex (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Hunterdon (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Burlington (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Union (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Atlantic (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Bergen (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Cape May (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Cumberland (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Essex (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Gloucester (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Mercer (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Middlesex (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Morris (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Ocean (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Passaic (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Somerset (County)
NJ,2010-04-02T15:14:00.000Z,Severe Storm(s),Monmouth (County)
PA,2010-04-16T11:38:00.000Z,Snow,Allegheny (County)
PA,2010-04-16T11:38:00.000Z,Snow,Armstrong (County)
PA,2010-04-16T11:38:00.000Z,Snow,Beaver (County)
PA,2010-04-16T11:38:00.000Z,Snow,Bedford (County)
PA,2010-04-16T11:38:00.000Z,Snow,Blair (County)
PA,2010-04-16T11:38:00.000Z,Snow,Adams (County)
PA,2010-04-16T11:38:00.000Z,Snow,Butler (County)
PA,2010-04-16T11:38:00.000Z,Snow,Cambria (County)
PA,2010-04-16T11:38:00.000Z,Snow,Chester (County)
PA,2010-04-16T11:38:00.000Z,Snow,Dauphin (County)
PA,2010-04-16T11:38:00.000Z,Snow,Delaware (County)
PA,2010-04-16T11:38:00.000Z,Snow,Cumberland (County)
PA,2010-04-16T11:38:00.000Z,Snow,Franklin (County)
PA,2010-04-16T11:38:00.000Z,Snow,Fulton (County)
PA,2010-04-16T11:38:00.000Z,Snow,Greene (County)
PA,2010-04-16T11:38:00.000Z,Snow,Fayette (County)
PA,2010-04-16T11:38:00.000Z,Snow,Huntingdon (County)
PA,2010-04-16T11:38:00.000Z,Snow,Indiana (County)
PA,2010-04-16T11:38:00.000Z,Snow,Juniata (County)
PA,2010-04-16T11:38:00.000Z,Snow,Lebanon (County)
PA,2010-04-16T11:38:00.000Z,Snow,Montgomery (County)
PA,2010-04-16T11:38:00.000Z,Snow,Lancaster (County)
PA,2010-04-16T11:38:00.000Z,Snow,Perry (County)
PA,2010-04-16T11:38:00.000Z,Snow,Philadelphia (County)
PA,2010-04-16T11:38:00.000Z,Snow,Somerset (County)
PA,2010-04-16T11:38:00.000Z,Snow,York (County)
NY,2010-04-16T17:00:00.000Z,Severe Storm(s),Nassau (County)
PA,2010-04-16T11:38:00.000Z,Snow,Westmoreland (County)
NY,2010-04-16T17:00:00.000Z,Severe Storm(s),Otsego (County)
NY,2010-04-16T17:00:00.000Z,Severe Storm(s),Richmond (County)
NY,2010-04-16T17:00:00.000Z,Severe Storm(s),Rockland (County)
NY,2010-04-16T17:00:00.000Z,Severe Storm(s),Schoharie (County)
NY,2010-04-16T17:00:00.000Z,Severe Storm(s),Orange (County)
NY,2010-04-16T17:00:00.000Z,Severe Storm(s),Warren (County)
NY,2010-04-16T17:00:00.000Z,Severe Storm(s),Westchester (County)
MN,2010-04-19T16:30:00.000Z,Flood,Upper Sioux Community (Indian Reservation)
MN,2010-04-19T16:30:00.000Z,Flood,Prairie Island Community (Indian Reservation)
MN,2010-04-19T16:30:00.000Z,Flood,Big Stone (County)
NY,2010-04-16T17:00:00.000Z,Severe Storm(s),Suffolk (County)
MN,2010-04-19T16:30:00.000Z,Flood,Carver (County)
MN,2010-04-19T16:30:00.000Z,Flood,Chippewa (County)
MN,2010-04-19T16:30:00.000Z,Flood,Clay (County)
MN,2010-04-19T16:30:00.000Z,Flood,Blue Earth (County)
MN,2010-04-19T16:30:00.000Z,Flood,Brown (County)
MN,2010-04-19T16:30:00.000Z,Flood,Cottonwood (County)
MN,2010-04-19T16:30:00.000Z,Flood,Grant (County)
MN,2010-04-19T16:30:00.000Z,Flood,Lac qui Parle (County)
MN,2010-04-19T16:30:00.000Z,Flood,McLeod (County)
MN,2010-04-19T16:30:00.000Z,Flood,Marshall (County)
MN,2010-04-19T16:30:00.000Z,Flood,Nicollet (County)
MN,2010-04-19T16:30:00.000Z,Flood,Kittson (County)
MN,2010-04-19T16:30:00.000Z,Flood,Pennington (County)
MN,2010-04-19T16:30:00.000Z,Flood,Polk (County)
MN,2010-04-19T16:30:00.000Z,Flood,Ramsey (County)
MN,2010-04-19T16:30:00.000Z,Flood,Red Lake (County)
MN,2010-04-19T16:30:00.000Z,Flood,Redwood (County)
MN,2010-04-19T16:30:00.000Z,Flood,Norman (County)
MN,2010-04-19T16:30:00.000Z,Flood,Renville (County)
MN,2010-04-19T16:30:00.000Z,Flood,Sibley (County)
MN,2010-04-19T16:30:00.000Z,Flood,Scott (County)
MN,2010-04-19T16:30:00.000Z,Flood,Traverse (County)
MN,2010-04-19T16:30:00.000Z,Flood,Wilkin (County)
MN,2010-04-19T16:30:00.000Z,Flood,Stevens (County)
MN,2010-04-19T16:30:00.000Z,Flood,Yellow Medicine (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),Standing Rock Sioux Tribe of North & South Dakota
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),Adams (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),Benson (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),Burleigh (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),Grant (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),McHenry (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),McLean (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),Mercer (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),Oliver (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),Sheridan (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),Sioux (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),Wells (County)
ND,2010-04-21T12:20:00.000Z,Severe Storm(s),Morton (County)
NE,2010-04-21T18:15:00.000Z,Flood,Antelope (County)
NE,2010-04-21T18:15:00.000Z,Flood,Arthur (County)
NE,2010-04-21T18:15:00.000Z,Flood,Boyd (County)
NE,2010-04-21T18:15:00.000Z,Flood,Butler (County)
NE,2010-04-21T18:15:00.000Z,Flood,Cass (County)
NE,2010-04-21T18:15:00.000Z,Flood,Colfax (County)
NE,2010-04-21T18:15:00.000Z,Flood,Boone (County)
NE,2010-04-21T18:15:00.000Z,Flood,Cuming (County)
NE,2010-04-21T18:15:00.000Z,Flood,Dixon (County)
NE,2010-04-21T18:15:00.000Z,Flood,Dakota (County)
NE,2010-04-21T18:15:00.000Z,Flood,Gage (County)
NE,2010-04-21T18:15:00.000Z,Flood,Greeley (County)
NE,2010-04-21T18:15:00.000Z,Flood,Hayes (County)
NE,2010-04-21T18:15:00.000Z,Flood,Holt (County)
NE,2010-04-21T18:15:00.000Z,Flood,Howard (County)
NE,2010-04-21T18:15:00.000Z,Flood,Jefferson (County)
NE,2010-04-21T18:15:00.000Z,Flood,Johnson (County)
NE,2010-04-21T18:15:00.000Z,Flood,Loup (County)
NE,2010-04-21T18:15:00.000Z,Flood,Madison (County)
NE,2010-04-21T18:15:00.000Z,Flood,Nance (County)
NE,2010-04-21T18:15:00.000Z,Flood,Nemaha (County)
NE,2010-04-21T18:15:00.000Z,Flood,Lancaster (County)
NE,2010-04-21T18:15:00.000Z,Flood,Nuckolls (County)
NE,2010-04-21T18:15:00.000Z,Flood,Otoe (County)
NE,2010-04-21T18:15:00.000Z,Flood,Pawnee (County)
NE,2010-04-21T18:15:00.000Z,Flood,Pierce (County)
NE,2010-04-21T18:15:00.000Z,Flood,Platte (County)
NE,2010-04-21T18:15:00.000Z,Flood,Polk (County)
NE,2010-04-21T18:15:00.000Z,Flood,Richardson (County)
NE,2010-04-21T18:15:00.000Z,Flood,Saline (County)
NE,2010-04-21T18:15:00.000Z,Flood,Seward (County)
NE,2010-04-21T18:15:00.000Z,Flood,Sherman (County)
NE,2010-04-21T18:15:00.000Z,Flood,Stanton (County)
NE,2010-04-21T18:15:00.000Z,Flood,Thurston (County)
NE,2010-04-21T18:15:00.000Z,Flood,Valley (County)
NE,2010-04-21T18:15:00.000Z,Flood,Wheeler (County)
NE,2010-04-21T18:15:00.000Z,Flood,York (County)
WV,2010-04-23T17:00:00.000Z,Snow,Berkeley (County)
WV,2010-04-23T17:00:00.000Z,Snow,Brooke (County)
WV,2010-04-23T17:00:00.000Z,Snow,Doddridge (County)
WV,2010-04-23T17:00:00.000Z,Snow,Grant (County)
WV,2010-04-23T17:00:00.000Z,Snow,Hampshire (County)
WV,2010-04-23T17:00:00.000Z,Snow,Hancock (County)
WV,2010-04-23T17:00:00.000Z,Snow,Hardy (County)
WV,2010-04-23T17:00:00.000Z,Snow,Jefferson (County)
WV,2010-04-23T17:00:00.000Z,Snow,Marion (County)
WV,2010-04-23T17:00:00.000Z,Snow,Mineral (County)
WV,2010-04-23T17:00:00.000Z,Snow,Morgan (County)
WV,2010-04-23T17:00:00.000Z,Snow,Monongalia (County)
WV,2010-04-23T17:00:00.000Z,Snow,Ohio (County)
WV,2010-04-23T17:00:00.000Z,Snow,Marshall (County)
WV,2010-04-23T17:00:00.000Z,Snow,Pocahontas (County)
WV,2010-04-23T17:00:00.000Z,Snow,Preston (County)
WV,2010-04-23T17:00:00.000Z,Snow,Ritchie (County)
WV,2010-04-23T17:00:00.000Z,Snow,Tucker (County)
WV,2010-04-23T17:00:00.000Z,Snow,Tyler (County)
WV,2010-04-23T17:00:00.000Z,Snow,Wetzel (County)
CT,2010-04-23T20:00:00.000Z,Severe Storm(s),"New Haven (County)(in (P)MSA 1160,5480,8880)"
CT,2010-04-23T20:00:00.000Z,Severe Storm(s),Windham (County)
CT,2010-04-23T20:00:00.000Z,Severe Storm(s),"Fairfield (County)(in PMSA 1160,1930,5760,8040)"
CT,2010-04-23T20:00:00.000Z,Severe Storm(s),"Middlesex (County)(in (P)MSA 3280,5020,5480)"
VA,2010-04-27T16:28:00.000Z,Snow,Albemarle (County)
VA,2010-04-27T16:28:00.000Z,Snow,Appomattox (County)
VA,2010-04-27T16:28:00.000Z,Snow,Arlington (County)
CT,2010-04-23T20:00:00.000Z,Severe Storm(s),"New London (County)(in (P)MSA 3280,5520)"
VA,2010-04-27T16:28:00.000Z,Snow,Buckingham (County)
VA,2010-04-27T16:28:00.000Z,Snow,Caroline (County)
VA,2010-04-27T16:28:00.000Z,Snow,Clarke (County)
VA,2010-04-27T16:28:00.000Z,Snow,Augusta (County)
VA,2010-04-27T16:28:00.000Z,Snow,Culpeper (County)
VA,2010-04-27T16:28:00.000Z,Snow,Essex (County)
VA,2010-04-27T16:28:00.000Z,Snow,Fairfax (County)
VA,2010-04-27T16:28:00.000Z,Snow,Fauquier (County)
VA,2010-04-27T16:28:00.000Z,Snow,Fluvanna (County)
VA,2010-04-27T16:28:00.000Z,Snow,Frederick (County)
VA,2010-04-27T16:28:00.000Z,Snow,Craig (County)
VA,2010-04-27T16:28:00.000Z,Snow,Greene (County)
VA,2010-04-27T16:28:00.000Z,Snow,King George (County)
VA,2010-04-27T16:28:00.000Z,Snow,Louisa (County)
VA,2010-04-27T16:28:00.000Z,Snow,Madison (County)
VA,2010-04-27T16:28:00.000Z,Snow,Nelson (County)
VA,2010-04-27T16:28:00.000Z,Snow,Highland (County)
VA,2010-04-27T16:28:00.000Z,Snow,Loudoun (County)
VA,2010-04-27T16:28:00.000Z,Snow,Orange (County)
VA,2010-04-27T16:28:00.000Z,Snow,Page (County)
VA,2010-04-27T16:28:00.000Z,Snow,Prince William (County)
VA,2010-04-27T16:28:00.000Z,Snow,Rappahannock (County)
VA,2010-04-27T16:28:00.000Z,Snow,Shenandoah (County)
VA,2010-04-27T16:28:00.000Z,Snow,Spotsylvania (County)
VA,2010-04-27T16:28:00.000Z,Snow,Stafford (County)
VA,2010-04-27T16:28:00.000Z,Snow,Tazewell (County)
VA,2010-04-27T16:28:00.000Z,Snow,Warren (County)
VA,2010-04-27T16:28:00.000Z,Snow,Fairfax
VA,2010-04-27T16:28:00.000Z,Snow,Alexandria
VA,2010-04-27T16:28:00.000Z,Snow,Falls Church
VA,2010-04-27T16:28:00.000Z,Snow,Fredericksburg
VA,2010-04-27T16:28:00.000Z,Snow,Manassas
VA,2010-04-27T16:28:00.000Z,Snow,Waynesboro
VA,2010-04-27T16:28:00.000Z,Snow,Winchester
MS,2010-04-29T20:30:00.000Z,Severe Storm(s),Issaquena (County)
VA,2010-04-27T16:28:00.000Z,Snow,Manassas Park
MS,2010-04-29T20:30:00.000Z,Severe Storm(s),Attala (County)
MS,2010-04-29T20:30:00.000Z,Severe Storm(s),Oktibbeha (County)
MS,2010-04-29T20:30:00.000Z,Severe Storm(s),Choctaw (County)
MS,2010-04-29T20:30:00.000Z,Severe Storm(s),Holmes (County)
MS,2010-04-29T20:30:00.000Z,Severe Storm(s),Union (County)
MS,2010-04-29T20:30:00.000Z,Severe Storm(s),Warren (County)
MS,2010-04-29T20:30:00.000Z,Severe Storm(s),Yazoo (County)
ND,2010-04-30T17:37:00.000Z,Flood,Spirit Lake Reservation
ND,2010-04-30T17:37:00.000Z,Flood,Barnes (County)
ND,2010-04-30T17:37:00.000Z,Flood,Benson (County)
MS,2010-04-29T20:30:00.000Z,Severe Storm(s),Monroe (County)
ND,2010-04-30T17:37:00.000Z,Flood,Cass (County)
ND,2010-04-30T17:37:00.000Z,Flood,Dickey (County)
ND,2010-04-30T17:37:00.000Z,Flood,Bottineau (County)
ND,2010-04-30T17:37:00.000Z,Flood,Emmons (County)
ND,2010-04-30T17:37:00.000Z,Flood,Foster (County)
ND,2010-04-30T17:37:00.000Z,Flood,Eddy (County)
ND,2010-04-30T17:37:00.000Z,Flood,Grand Forks (County)
ND,2010-04-30T17:37:00.000Z,Flood,Logan (County)
ND,2010-04-30T17:37:00.000Z,Flood,McHenry (County)
ND,2010-04-30T17:37:00.000Z,Flood,McIntosh (County)
ND,2010-04-30T17:37:00.000Z,Flood,Mercer (County)
ND,2010-04-30T17:37:00.000Z,Flood,Morton (County)
ND,2010-04-30T17:37:00.000Z,Flood,Nelson (County)
ND,2010-04-30T17:37:00.000Z,Flood,Kidder (County)
ND,2010-04-30T17:37:00.000Z,Flood,LaMoure (County)
ND,2010-04-30T17:37:00.000Z,Flood,Pembina (County)
ND,2010-04-30T17:37:00.000Z,Flood,Ramsey (County)
ND,2010-04-30T17:37:00.000Z,Flood,Sargent (County)
ND,2010-04-30T17:37:00.000Z,Flood,Ransom (County)
ND,2010-04-30T17:37:00.000Z,Flood,Traill (County)
ND,2010-04-30T17:37:00.000Z,Flood,Steele (County)
ND,2010-04-30T17:37:00.000Z,Flood,Stutsman (County)
ND,2010-04-30T17:37:00.000Z,Flood,Ward (County)
ND,2010-04-30T17:37:00.000Z,Flood,Richland (County)
AL,2010-05-03T19:04:00.000Z,Severe Storm(s),DeKalb (County)
ND,2010-04-30T17:37:00.000Z,Flood,Walsh (County)
AL,2010-05-03T19:04:00.000Z,Severe Storm(s),Marshall (County)
AL,2010-05-03T19:04:00.000Z,Severe Storm(s),Walker (County)
ND,2010-04-30T17:37:00.000Z,Flood,Renville (County)
ND,2010-04-30T17:37:00.000Z,Flood,Wells (County)
